"Record Length",25001,"Points",-2.51009e-006,1.76445
"Sample Interval",2e-010,s,-2.50989e-006,1.77244
"Trigger Point",12550,"Samples",-2.50969e-006,1.77372
"Trigger Time",0.452992,s,-2.50949e-006,1.77111
,,,-2.50929e-006,1.76445
"Horizontal Offset",-2.51009e-006,s,-2.50909e-006,1.77954
,,,-2.50889e-006,1.76761
,,,-2.50869e-006,1.77111
,,,-2.50849e-006,1.74789
,,,-2.50829e-006,1.75366
,,,-2.50809e-006,1.73793
,,,-2.50789e-006,1.74936
,,,-2.50769e-006,1.7381
,,,-2.50749e-006,1.72095
,,,-2.50729e-006,1.72139
,,,-2.50709e-006,1.70075
,,,-2.50689e-006,1.69271
,,,-2.50669e-006,1.69293
,,,-2.50649e-006,1.66957
,,,-2.50629e-006,1.66646
,,,-2.50609e-006,1.66435
,,,-2.50589e-006,1.65717
,,,-2.50569e-006,1.65423
,,,-2.50549e-006,1.67182
,,,-2.50529e-006,1.66435
,,,-2.50509e-006,1.66474
,,,-2.50489e-006,1.66957
,,,-2.50469e-006,1.67182
,,,-2.50449e-006,1.67717
,,,-2.50429e-006,1.67701
,,,-2.50409e-006,1.66957
,,,-2.50389e-006,1.67934
,,,-2.50369e-006,1.66086
,,,-2.50349e-006,1.66474
,,,-2.50329e-006,1.64072
,,,-2.50309e-006,1.64402
,,,-2.50289e-006,1.63395
,,,-2.50269e-006,1.63087
,,,-2.50249e-006,1.63192
,,,-2.50229e-006,1.64402
,,,-2.50209e-006,1.64119
,,,-2.50189e-006,1.64873
,,,-2.50169e-006,1.66186
,,,-2.50149e-006,1.65162
,,,-2.50129e-006,1.64787
,,,-2.50109e-006,1.64066
,,,-2.50089e-006,1.64713
,,,-2.50069e-006,1.64402
,,,-2.50049e-006,1.65639
,,,-2.50029e-006,1.66474
,,,-2.50009e-006,1.66186
,,,-2.49989e-006,1.65992
,,,-2.49969e-006,1.64787
,,,-2.49949e-006,1.66474
,,,-2.49929e-006,1.66957
,,,-2.49909e-006,1.65162
,,,-2.49889e-006,1.64119
,,,-2.49869e-006,1.64873
,,,-2.49849e-006,1.64072
,,,-2.49829e-006,1.65162
,,,-2.49809e-006,1.64119
,,,-2.49789e-006,1.64873
,,,-2.49769e-006,1.63192
,,,-2.49749e-006,1.65162
,,,-2.49729e-006,1.63395
,,,-2.49709e-006,1.65717
,,,-2.49689e-006,1.67515
,,,-2.49669e-006,1.67934
,,,-2.49649e-006,1.67221
,,,-2.49629e-006,1.66474
,,,-2.49609e-006,1.69382
,,,-2.49589e-006,1.67934
,,,-2.49569e-006,1.67717
,,,-2.49549e-006,1.67701
,,,-2.49529e-006,1.67515
,,,-2.49509e-006,1.69493
,,,-2.49489e-006,1.71568
,,,-2.49469e-006,1.7283
,,,-2.49449e-006,1.7285
,,,-2.49429e-006,1.73687
,,,-2.49409e-006,1.73341
,,,-2.49389e-006,1.74703
,,,-2.49369e-006,1.74312
,,,-2.49349e-006,1.75724
,,,-2.49329e-006,1.76082
,,,-2.49309e-006,1.7417
,,,-2.49289e-006,1.74312
,,,-2.49269e-006,1.74936
,,,-2.49249e-006,1.76445
,,,-2.49229e-006,1.75366
,,,-2.49209e-006,1.74312
,,,-2.49189e-006,1.78007
,,,-2.49169e-006,1.76445
,,,-2.49149e-006,1.76606
,,,-2.49129e-006,1.75951
,,,-2.49109e-006,1.75724
,,,-2.49089e-006,1.7381
,,,-2.49069e-006,1.7283
,,,-2.49049e-006,1.7285
,,,-2.49029e-006,1.74259
,,,-2.49009e-006,1.74789
,,,-2.48989e-006,1.75366
,,,-2.48969e-006,1.76761
,,,-2.48949e-006,1.76506
,,,-2.48929e-006,1.77261
,,,-2.48909e-006,1.76606
,,,-2.48889e-006,1.75191
,,,-2.48869e-006,1.76506
,,,-2.48849e-006,1.74789
,,,-2.48829e-006,1.75366
,,,-2.48809e-006,1.73793
,,,-2.48789e-006,1.71338
,,,-2.48769e-006,1.71568
,,,-2.48749e-006,1.70053
,,,-2.48729e-006,1.69876
,,,-2.48709e-006,1.68641
,,,-2.48689e-006,1.69271
,,,-2.48669e-006,1.70053
,,,-2.48649e-006,1.68561
,,,-2.48629e-006,1.67934
,,,-2.48609e-006,1.67717
,,,-2.48589e-006,1.67279
,,,-2.48569e-006,1.66186
,,,-2.48549e-006,1.64402
,,,-2.48529e-006,1.65639
,,,-2.48509e-006,1.64873
,,,-2.48489e-006,1.64713
,,,-2.48469e-006,1.65992
,,,-2.48449e-006,1.67717
,,,-2.48429e-006,1.66474
,,,-2.48409e-006,1.66186
,,,-2.48389e-006,1.66646
,,,-2.48369e-006,1.64787
,,,-2.48349e-006,1.64873
,,,-2.48329e-006,1.64072
,,,-2.48309e-006,1.64402
,,,-2.48289e-006,1.63395
,,,-2.48269e-006,1.65717
,,,-2.48249e-006,1.65423
,,,-2.48229e-006,1.67182
,,,-2.48209e-006,1.66435
,,,-2.48189e-006,1.66474
,,,-2.48169e-006,1.65423
,,,-2.48149e-006,1.64402
,,,-2.48129e-006,1.64119
,,,-2.48109e-006,1.64873
,,,-2.48089e-006,1.64713
,,,-2.48069e-006,1.6287
,,,-2.48049e-006,1.64787
,,,-2.48029e-006,1.65717
,,,-2.48009e-006,1.64072
,,,-2.47989e-006,1.65162
,,,-2.47969e-006,1.64787
,,,-2.47949e-006,1.67701
,,,-2.47929e-006,1.67992
,,,-2.47909e-006,1.67182
,,,-2.47889e-006,1.68533
,,,-2.47869e-006,1.67279
,,,-2.47849e-006,1.67515
,,,-2.47829e-006,1.67182
,,,-2.47809e-006,1.67717
,,,-2.47789e-006,1.69293
,,,-2.47769e-006,1.70683
,,,-2.47749e-006,1.70777
,,,-2.47729e-006,1.71568
,,,-2.47709e-006,1.70827
,,,-2.47689e-006,1.71368
,,,-2.47669e-006,1.72808
,,,-2.47649e-006,1.71568
,,,-2.47629e-006,1.7283
,,,-2.47609e-006,1.70683
,,,-2.47589e-006,1.72203
,,,-2.47569e-006,1.71568
,,,-2.47549e-006,1.72095
,,,-2.47529e-006,1.71368
,,,-2.47509e-006,1.71338
,,,-2.47489e-006,1.70736
,,,-2.47469e-006,1.72095
,,,-2.47449e-006,1.7285
,,,-2.47429e-006,1.71338
,,,-2.47409e-006,1.7237
,,,-2.47389e-006,1.7283
,,,-2.47369e-006,1.72139
,,,-2.47349e-006,1.72203
,,,-2.47329e-006,1.71568
,,,-2.47309e-006,1.7417
,,,-2.47289e-006,1.71368
,,,-2.47269e-006,1.72808
,,,-2.47249e-006,1.7237
,,,-2.47229e-006,1.71352
,,,-2.47209e-006,1.72139
,,,-2.47189e-006,1.71338
,,,-2.47169e-006,1.7012
,,,-2.47149e-006,1.70053
,,,-2.47129e-006,1.69876
,,,-2.47109e-006,1.70075
,,,-2.47089e-006,1.69271
,,,-2.47069e-006,1.69293
,,,-2.47049e-006,1.69876
,,,-2.47029e-006,1.70075
,,,-2.47009e-006,1.69271
,,,-2.46989e-006,1.69293
,,,-2.46969e-006,1.69876
,,,-2.46949e-006,1.68641
,,,-2.46929e-006,1.66435
,,,-2.46909e-006,1.66474
,,,-2.46889e-006,1.64072
,,,-2.46869e-006,1.65162
,,,-2.46849e-006,1.63395
,,,-2.46829e-006,1.63087
,,,-2.46809e-006,1.63192
,,,-2.46789e-006,1.65162
,,,-2.46769e-006,1.64787
,,,-2.46749e-006,1.64066
,,,-2.46729e-006,1.64072
,,,-2.46709e-006,1.67182
,,,-2.46689e-006,1.67221
,,,-2.46669e-006,1.67701
,,,-2.46649e-006,1.67992
,,,-2.46629e-006,1.67182
,,,-2.46609e-006,1.67717
,,,-2.46589e-006,1.67701
,,,-2.46569e-006,1.67515
,,,-2.46549e-006,1.67182
,,,-2.46529e-006,1.66435
,,,-2.46509e-006,1.67701
,,,-2.46489e-006,1.65423
,,,-2.46469e-006,1.63839
,,,-2.46449e-006,1.64119
,,,-2.46429e-006,1.64873
,,,-2.46409e-006,1.65423
,,,-2.46389e-006,1.65992
,,,-2.46369e-006,1.63395
,,,-2.46349e-006,1.65717
,,,-2.46329e-006,1.66957
,,,-2.46309e-006,1.67934
,,,-2.46289e-006,1.67717
,,,-2.46269e-006,1.69293
,,,-2.46249e-006,1.66186
,,,-2.46229e-006,1.67182
,,,-2.46209e-006,1.66435
,,,-2.46189e-006,1.67701
,,,-2.46169e-006,1.66186
,,,-2.46149e-006,1.66646
,,,-2.46129e-006,1.66435
,,,-2.46109e-006,1.67279
,,,-2.46089e-006,1.67515
,,,-2.46069e-006,1.68641
,,,-2.46049e-006,1.69271
,,,-2.46029e-006,1.71352
,,,-2.46009e-006,1.70683
,,,-2.45989e-006,1.70777
,,,-2.45969e-006,1.7012
,,,-2.45949e-006,1.69293
,,,-2.45929e-006,1.69876
,,,-2.45909e-006,1.70777
,,,-2.45889e-006,1.67717
,,,-2.45869e-006,1.67701
,,,-2.45849e-006,1.68561
,,,-2.45829e-006,1.67934
,,,-2.45809e-006,1.66086
,,,-2.45789e-006,1.66474
,,,-2.45769e-006,1.64713
,,,-2.45749e-006,1.64402
,,,-2.45729e-006,1.63395
,,,-2.45709e-006,1.63087
,,,-2.45689e-006,1.61117
,,,-2.45669e-006,1.6287
,,,-2.45649e-006,1.62096
,,,-2.45629e-006,1.64066
,,,-2.45609e-006,1.63192
,,,-2.45589e-006,1.64402
,,,-2.45569e-006,1.63395
,,,-2.45549e-006,1.64066
,,,-2.45529e-006,1.62529
,,,-2.45509e-006,1.6287
,,,-2.45489e-006,1.63395
,,,-2.45469e-006,1.65717
,,,-2.45449e-006,1.64713
,,,-2.45429e-006,1.64402
,,,-2.45409e-006,1.64119
,,,-2.45389e-006,1.63087
,,,-2.45369e-006,1.63192
,,,-2.45349e-006,1.6287
,,,-2.45329e-006,1.61339
,,,-2.45309e-006,1.62543
,,,-2.45289e-006,1.61117
,,,-2.45269e-006,1.61752
,,,-2.45249e-006,1.62096
,,,-2.45229e-006,1.63087
,,,-2.45209e-006,1.63192
,,,-2.45189e-006,1.63839
,,,-2.45169e-006,1.63395
,,,-2.45149e-006,1.64066
,,,-2.45129e-006,1.63192
,,,-2.45109e-006,1.64402
,,,-2.45089e-006,1.63395
,,,-2.45069e-006,1.62543
,,,-2.45049e-006,1.61733
,,,-2.45029e-006,1.63839
,,,-2.45009e-006,1.62096
,,,-2.44989e-006,1.61164
,,,-2.44969e-006,1.60229
,,,-2.44949e-006,1.61239
,,,-2.44929e-006,1.62762
,,,-2.44909e-006,1.63087
,,,-2.44889e-006,1.63192
,,,-2.44869e-006,1.64402
,,,-2.44849e-006,1.64119
,,,-2.44829e-006,1.64066
,,,-2.44809e-006,1.64072
,,,-2.44789e-006,1.64402
,,,-2.44769e-006,1.62096
,,,-2.44749e-006,1.61738
,,,-2.44729e-006,1.62529
,,,-2.44709e-006,1.62371
,,,-2.44689e-006,1.62096
,,,-2.44669e-006,1.64873
,,,-2.44649e-006,1.63192
,,,-2.44629e-006,1.65162
,,,-2.44609e-006,1.64119
,,,-2.44589e-006,1.64873
,,,-2.44569e-006,1.66186
,,,-2.44549e-006,1.65992
,,,-2.44529e-006,1.66435
,,,-2.44509e-006,1.66474
,,,-2.44489e-006,1.67515
,,,-2.44469e-006,1.66646
,,,-2.44449e-006,1.65639
,,,-2.44429e-006,1.66474
,,,-2.44409e-006,1.64072
,,,-2.44389e-006,1.64402
,,,-2.44369e-006,1.64787
,,,-2.44349e-006,1.61738
,,,-2.44329e-006,1.63192
,,,-2.44309e-006,1.6287
,,,-2.44289e-006,1.61339
,,,-2.44269e-006,1.61738
,,,-2.44249e-006,1.62529
,,,-2.44229e-006,1.63839
,,,-2.44209e-006,1.62762
,,,-2.44189e-006,1.64873
,,,-2.44169e-006,1.63192
,,,-2.44149e-006,1.6287
,,,-2.44129e-006,1.64787
,,,-2.44109e-006,1.64873
,,,-2.44089e-006,1.64072
,,,-2.44069e-006,1.64402
,,,-2.44049e-006,1.63395
,,,-2.44029e-006,1.62543
,,,-2.44009e-006,1.60229
,,,-2.43989e-006,1.61752
,,,-2.43969e-006,1.59139
,,,-2.43949e-006,1.59844
,,,-2.43929e-006,1.58626
,,,-2.43909e-006,1.58287
,,,-2.43889e-006,1.58273
,,,-2.43869e-006,1.58232
,,,-2.43849e-006,1.58626
,,,-2.43829e-006,1.591
,,,-2.43809e-006,1.58273
,,,-2.43789e-006,1.57369
,,,-2.43769e-006,1.5773
,,,-2.43749e-006,1.57463
,,,-2.43729e-006,1.56673
,,,-2.43709e-006,1.58232
,,,-2.43689e-006,1.56947
,,,-2.43669e-006,1.59932
,,,-2.43649e-006,1.59139
,,,-2.43629e-006,1.58817
,,,-2.43609e-006,1.58626
,,,-2.43589e-006,1.59932
,,,-2.43569e-006,1.59139
,,,-2.43549e-006,1.59844
,,,-2.43529e-006,1.59469
,,,-2.43509e-006,1.60668
,,,-2.43489e-006,1.61339
,,,-2.43469e-006,1.61164
,,,-2.43449e-006,1.61733
,,,-2.43429e-006,1.62371
,,,-2.43409e-006,1.61339
,,,-2.43389e-006,1.60423
,,,-2.43369e-006,1.62529
,,,-2.43349e-006,1.63839
,,,-2.43329e-006,1.62096
,,,-2.43309e-006,1.62543
,,,-2.43289e-006,1.62529
,,,-2.43269e-006,1.6287
,,,-2.43249e-006,1.63395
,,,-2.43229e-006,1.63087
,,,-2.43209e-006,1.61117
,,,-2.43189e-006,1.6287
,,,-2.43169e-006,1.62096
,,,-2.43149e-006,1.63087
,,,-2.43129e-006,1.63192
,,,-2.43109e-006,1.65992
,,,-2.43089e-006,1.65639
,,,-2.43069e-006,1.67701
,,,-2.43049e-006,1.67515
,,,-2.43029e-006,1.70777
,,,-2.43009e-006,1.70736
,,,-2.42989e-006,1.71352
,,,-2.42969e-006,1.7285
,,,-2.42949e-006,1.74259
,,,-2.42929e-006,1.7381
,,,-2.42909e-006,1.7417
,,,-2.42889e-006,1.74312
,,,-2.42869e-006,1.75724
,,,-2.42849e-006,1.75355
,,,-2.42829e-006,1.75924
,,,-2.42809e-006,1.7285
,,,-2.42789e-006,1.72808
,,,-2.42769e-006,1.71568
,,,-2.42749e-006,1.72095
,,,-2.42729e-006,1.70683
,,,-2.42709e-006,1.71338
,,,-2.42689e-006,1.70736
,,,-2.42669e-006,1.70827
,,,-2.42649e-006,1.69876
,,,-2.42629e-006,1.70777
,,,-2.42609e-006,1.69271
,,,-2.42589e-006,1.69293
,,,-2.42569e-006,1.67992
,,,-2.42549e-006,1.67934
,,,-2.42529e-006,1.66435
,,,-2.42509e-006,1.67279
,,,-2.42489e-006,1.65423
,,,-2.42469e-006,1.65162
,,,-2.42449e-006,1.65639
,,,-2.42429e-006,1.65717
,,,-2.42409e-006,1.66957
,,,-2.42389e-006,1.67182
,,,-2.42369e-006,1.67221
,,,-2.42349e-006,1.66474
,,,-2.42329e-006,1.66186
,,,-2.42309e-006,1.67182
,,,-2.42289e-006,1.66435
,,,-2.42269e-006,1.66474
,,,-2.42249e-006,1.66186
,,,-2.42229e-006,1.67934
,,,-2.42209e-006,1.64787
,,,-2.42189e-006,1.64873
,,,-2.42169e-006,1.64072
,,,-2.42149e-006,1.64402
,,,-2.42129e-006,1.64787
,,,-2.42109e-006,1.64066
,,,-2.42089e-006,1.65423
,,,-2.42069e-006,1.6287
,,,-2.42049e-006,1.64787
,,,-2.42029e-006,1.64066
,,,-2.42009e-006,1.64072
,,,-2.41989e-006,1.63839
,,,-2.41969e-006,1.62762
,,,-2.41949e-006,1.63087
,,,-2.41929e-006,1.62529
,,,-2.41909e-006,1.6287
,,,-2.41889e-006,1.60829
,,,-2.41869e-006,1.62543
,,,-2.41849e-006,1.62529
,,,-2.41829e-006,1.64402
,,,-2.41809e-006,1.63395
,,,-2.41789e-006,1.64873
,,,-2.41769e-006,1.62529
,,,-2.41749e-006,1.64402
,,,-2.41729e-006,1.64787
,,,-2.41709e-006,1.64066
,,,-2.41689e-006,1.64072
,,,-2.41669e-006,1.64402
,,,-2.41649e-006,1.64787
,,,-2.41629e-006,1.64873
,,,-2.41609e-006,1.65423
,,,-2.41589e-006,1.63839
,,,-2.41569e-006,1.64119
,,,-2.41549e-006,1.64066
