LECROYWP760Zi,55441,Waveform
Segments,1,SegmentSize,10002
Segment,TrigTime,TimeSinceSegment1
#1,12-Dec-2012 10:31:52,0                 
Time,Ampl
-5.000611e-007,1.78097
-4.999611e-007,1.7886
-4.998611e-007,1.78219
-4.997611e-007,1.78732
-4.996611e-007,1.78364
-4.995611e-007,1.78538
-4.994611e-007,1.78347
-4.993611e-007,1.77792
-4.992611e-007,1.78427
-4.991611e-007,1.78857
-4.990611e-007,1.77437
-4.989611e-007,1.77995
-4.988611e-007,1.77268
-4.987611e-007,1.77035
-4.986611e-007,1.76668
-4.985611e-007,1.77792
-4.984611e-007,1.77209
-4.983611e-007,1.7709
-4.982611e-007,1.77506
-4.981611e-007,1.79224
-4.980611e-007,1.7782
-4.979611e-007,1.77961
-4.978611e-007,1.79077
-4.977611e-007,1.76241
-4.976611e-007,1.78699
-4.975611e-007,1.78683
-4.974611e-007,1.77406
-4.973611e-007,1.78924
-4.972611e-007,1.77126
-4.971611e-007,1.77939
-4.970611e-007,1.77423
-4.969611e-007,1.77806
-4.968611e-007,1.77334
-4.967611e-007,1.77775
-4.966611e-007,1.77481
-4.965611e-007,1.77015
-4.964611e-007,1.78
-4.963611e-007,1.78843
-4.962611e-007,1.76599
-4.961611e-007,1.78971
-4.960611e-007,1.77071
-4.959611e-007,1.77945
-4.958611e-007,1.76643
-4.957611e-007,1.77845
-4.956611e-007,1.77823
-4.955611e-007,1.78511
-4.954611e-007,1.77526
-4.953611e-007,1.77925
-4.952611e-007,1.78413
-4.951611e-007,1.77739
-4.950611e-007,1.7537
-4.949611e-007,1.77284
-4.948611e-007,1.75961
-4.947611e-007,1.78635
-4.946611e-007,1.76474
-4.945611e-007,1.78061
-4.944611e-007,1.77911
-4.943611e-007,1.77018
-4.942611e-007,1.76913
-4.941611e-007,1.76394
-4.940611e-007,1.77362
-4.939611e-007,1.76924
-4.938611e-007,1.76704
-4.937611e-007,1.7792
-4.936611e-007,1.77168
-4.935611e-007,1.78719
-4.934611e-007,1.77415
-4.933611e-007,1.77201
-4.932611e-007,1.78511
-4.931611e-007,1.76813
-4.930611e-007,1.78605
-4.929611e-007,1.76849
-4.928611e-007,1.78569
-4.927611e-007,1.77659
-4.926611e-007,1.77526
-4.925611e-007,1.78794
-4.924611e-007,1.7613
-4.923611e-007,1.78896
-4.922611e-007,1.7638
-4.921611e-007,1.77218
-4.920611e-007,1.77939
-4.919611e-007,1.77528
-4.918611e-007,1.7856
-4.917611e-007,1.76926
-4.916611e-007,1.78155
-4.915611e-007,1.77623
-4.914611e-007,1.7838
-4.913611e-007,1.77847
-4.912611e-007,1.77348
-4.911611e-007,1.78666
-4.910611e-007,1.7732
-4.909611e-007,1.76641
-4.908611e-007,1.76427
-4.907611e-007,1.76888
-4.906611e-007,1.78952
-4.905611e-007,1.76871
-4.904611e-007,1.76677
-4.903611e-007,1.77834
-4.902611e-007,1.76483
-4.901611e-007,1.76641
-4.900611e-007,1.76327
-4.899611e-007,1.7775
-4.898611e-007,1.76563
-4.897611e-007,1.76596
-4.896611e-007,1.77417
-4.895611e-007,1.76938
-4.894611e-007,1.7605
-4.893611e-007,1.77187
-4.892611e-007,1.75398
-4.891611e-007,1.77215
-4.890611e-007,1.76516
-4.889611e-007,1.77123
-4.888611e-007,1.76385
-4.887611e-007,1.77836
-4.886611e-007,1.77431
-4.885611e-007,1.77173
-4.884611e-007,1.75692
-4.883611e-007,1.76302
-4.882611e-007,1.77417
-4.881611e-007,1.76338
-4.880611e-007,1.75747
-4.879611e-007,1.76341
-4.878611e-007,1.75828
-4.877611e-007,1.75459
-4.876611e-007,1.76433
-4.875611e-007,1.76105
-4.874611e-007,1.77587
-4.873611e-007,1.77024
-4.872611e-007,1.7653
-4.871611e-007,1.75611
-4.870611e-007,1.75994
-4.869611e-007,1.76391
-4.868611e-007,1.76324
-4.867611e-007,1.76316
-4.866611e-007,1.76008
-4.865611e-007,1.75467
-4.864611e-007,1.75636
-4.863611e-007,1.76191
-4.862611e-007,1.76707
-4.861611e-007,1.75425
-4.860611e-007,1.75792
-4.859611e-007,1.75423
-4.858611e-007,1.7598
-4.857611e-007,1.75387
-4.856611e-007,1.76485
-4.855611e-007,1.75409
-4.854611e-007,1.76086
-4.853611e-007,1.76516
-4.852611e-007,1.74651
-4.851611e-007,1.77354
-4.850611e-007,1.75708
-4.849611e-007,1.75584
-4.848611e-007,1.76521
-4.847611e-007,1.76893
-4.846611e-007,1.7681
-4.845611e-007,1.75539
-4.844611e-007,1.74896
-4.843611e-007,1.76266
-4.842611e-007,1.75786
-4.841611e-007,1.75492
-4.840611e-007,1.76513
-4.839611e-007,1.75395
-4.838611e-007,1.75478
-4.837611e-007,1.74868
-4.836611e-007,1.76416
-4.835611e-007,1.76111
-4.834611e-007,1.76796
-4.833611e-007,1.77171
-4.832611e-007,1.75634
-4.831611e-007,1.74762
-4.830611e-007,1.75334
-4.829611e-007,1.76951
-4.828611e-007,1.75434
-4.827611e-007,1.76491
-4.826611e-007,1.76727
-4.825611e-007,1.75384
-4.824611e-007,1.7585
-4.823611e-007,1.75378
-4.822611e-007,1.76735
-4.821611e-007,1.76971
-4.820611e-007,1.77434
-4.819611e-007,1.76377
-4.818611e-007,1.75462
-4.817611e-007,1.76591
-4.816611e-007,1.76222
-4.815611e-007,1.75514
-4.814611e-007,1.76807
-4.813611e-007,1.777
-4.812611e-007,1.77368
-4.811611e-007,1.77301
-4.810611e-007,1.74513
-4.809611e-007,1.78136
-4.808611e-007,1.75975
-4.807611e-007,1.76463
-4.806611e-007,1.75398
-4.805611e-007,1.76474
-4.804611e-007,1.75459
-4.803611e-007,1.77856
-4.802611e-007,1.77434
-4.801611e-007,1.75503
-4.800611e-007,1.76702
-4.799611e-007,1.77626
-4.798611e-007,1.75856
-4.797611e-007,1.75717
-4.796611e-007,1.76341
-4.795611e-007,1.7694
-4.794611e-007,1.7671
-4.793611e-007,1.75536
-4.792611e-007,1.75708
-4.791611e-007,1.77046
-4.790611e-007,1.75842
-4.789611e-007,1.74291
-4.788611e-007,1.74918
-4.787611e-007,1.75251
-4.786611e-007,1.76657
-4.785611e-007,1.75401
-4.784611e-007,1.74948
-4.783611e-007,1.75589
-4.782611e-007,1.75201
-4.781611e-007,1.75498
-4.780611e-007,1.75598
-4.779611e-007,1.76272
-4.778611e-007,1.75978
-4.777611e-007,1.75539
-4.776611e-007,1.74846
-4.775611e-007,1.75517
-4.774611e-007,1.75889
-4.773611e-007,1.76458
-4.772611e-007,1.76466
-4.771611e-007,1.75553
-4.770611e-007,1.76177
-4.769611e-007,1.74027
-4.768611e-007,1.75792
-4.767611e-007,1.75298
-4.766611e-007,1.75345
-4.765611e-007,1.74982
-4.764611e-007,1.74712
-4.763611e-007,1.77173
-4.762611e-007,1.75112
-4.761611e-007,1.75764
-4.760611e-007,1.7567
-4.759611e-007,1.74454
-4.758611e-007,1.75531
-4.757611e-007,1.7527
-4.756611e-007,1.75659
-4.755611e-007,1.7552
-4.754611e-007,1.75387
-4.753611e-007,1.75511
-4.752611e-007,1.75636
-4.751611e-007,1.74588
-4.750611e-007,1.74602
-4.749611e-007,1.75459
-4.748611e-007,1.74621
-4.747611e-007,1.7567
-4.746611e-007,1.73814
-4.745611e-007,1.75642
-4.744611e-007,1.74638
-4.743611e-007,1.74649
-4.742611e-007,1.7398
-4.741611e-007,1.74907
-4.740611e-007,1.73919
-4.739611e-007,1.75639
-4.738611e-007,1.73775
-4.737611e-007,1.75095
