LECROYWP760Zi,55441,Waveform
Segments,1,SegmentSize,10002
Segment,TrigTime,TimeSinceSegment1
#1,12-Dec-2012 10:36:25,0                 
Time,Ampl
-5.000151e-007,1.91217
-4.999151e-007,1.90687
-4.998151e-007,1.9236
-4.997151e-007,1.90546
-4.996151e-007,1.90701
-4.995151e-007,1.92832
-4.994151e-007,1.91167
-4.993151e-007,1.90895
-4.992151e-007,1.92937
-4.991151e-007,1.90512
-4.990151e-007,1.90143
-4.989151e-007,1.92033
-4.988151e-007,1.90823
-4.987151e-007,1.92041
-4.986151e-007,1.92249
-4.985151e-007,1.90593
-4.984151e-007,1.92354
-4.983151e-007,1.91677
-4.982151e-007,1.91508
-4.981151e-007,1.90718
-4.980151e-007,1.92843
-4.979151e-007,1.91605
-4.978151e-007,1.93364
-4.977151e-007,1.91936
-4.976151e-007,1.91259
-4.975151e-007,1.91985
-4.974151e-007,1.92976
-4.973151e-007,1.92748
-4.972151e-007,1.9218
-4.971151e-007,1.92862
-4.970151e-007,1.92163
-4.969151e-007,1.92022
-4.968151e-007,1.92121
-4.967151e-007,1.91758
-4.966151e-007,1.93217
-4.965151e-007,1.92687
-4.964151e-007,1.91259
-4.963151e-007,1.90945
-4.962151e-007,1.91303
-4.961151e-007,1.93572
-4.960151e-007,1.90934
-4.959151e-007,1.91653
-4.958151e-007,1.9137
-4.957151e-007,1.91891
-4.956151e-007,1.9049
-4.955151e-007,1.91997
-4.954151e-007,1.90792
-4.953151e-007,1.90704
-4.952151e-007,1.91184
-4.951151e-007,1.91761
-4.950151e-007,1.90917
-4.949151e-007,1.90756
-4.948151e-007,1.92096
-4.947151e-007,1.91128
-4.946151e-007,1.92382
-4.945151e-007,1.91933
-4.944151e-007,1.91175
-4.943151e-007,1.91988
-4.942151e-007,1.93037
-4.941151e-007,1.91894
-4.940151e-007,1.92249
-4.939151e-007,1.93353
-4.938151e-007,1.93045
-4.937151e-007,1.92105
-4.936151e-007,1.91259
-4.935151e-007,1.92793
-4.934151e-007,1.91178
-4.933151e-007,1.9299
-4.932151e-007,1.90989
-4.931151e-007,1.92027
-4.930151e-007,1.91317
-4.929151e-007,1.93653
-4.928151e-007,1.91969
-4.927151e-007,1.90948
-4.926151e-007,1.91591
-4.925151e-007,1.91739
-4.924151e-007,1.92052
-4.923151e-007,1.91286
-4.922151e-007,1.92316
-4.921151e-007,1.9188
-4.920151e-007,1.92096
-4.919151e-007,1.91936
-4.918151e-007,1.91406
-4.917151e-007,1.92041
-4.916151e-007,1.91977
-4.915151e-007,1.91309
-4.914151e-007,1.91525
-4.913151e-007,1.91511
-4.912151e-007,1.90465
-4.911151e-007,1.91983
-4.910151e-007,1.90726
-4.909151e-007,1.92055
-4.908151e-007,1.92751
-4.907151e-007,1.91783
-4.906151e-007,1.92476
-4.905151e-007,1.91486
-4.904151e-007,1.92138
-4.903151e-007,1.92729
-4.902151e-007,1.91333
-4.901151e-007,1.92155
-4.900151e-007,1.91966
-4.899151e-007,1.91844
-4.898151e-007,1.92266
-4.897151e-007,1.92809
-4.896151e-007,1.91109
-4.895151e-007,1.92055
-4.894151e-007,1.92138
-4.893151e-007,1.91478
-4.892151e-007,1.91242
-4.891151e-007,1.92779
-4.890151e-007,1.90726
-4.889151e-007,1.9178
-4.888151e-007,1.9196
-4.887151e-007,1.9271
-4.886151e-007,1.90934
-4.885151e-007,1.9218
-4.884151e-007,1.91023
-4.883151e-007,1.90784
-4.882151e-007,1.92288
-4.881151e-007,1.91755
-4.880151e-007,1.91259
-4.879151e-007,1.91422
-4.878151e-007,1.90826
-4.877151e-007,1.92022
-4.876151e-007,1.91913
-4.875151e-007,1.9345
-4.874151e-007,1.91389
-4.873151e-007,1.90906
-4.872151e-007,1.91178
-4.871151e-007,1.91705
-4.870151e-007,1.91353
-4.869151e-007,1.92876
-4.868151e-007,1.91988
-4.867151e-007,1.91414
-4.866151e-007,1.92393
-4.865151e-007,1.90473
-4.864151e-007,1.9228
-4.863151e-007,1.91098
-4.862151e-007,1.92302
-4.861151e-007,1.91544
-4.860151e-007,1.90521
-4.859151e-007,1.92013
-4.858151e-007,1.9201
-4.857151e-007,1.92002
-4.856151e-007,1.92196
-4.855151e-007,1.90759
-4.854151e-007,1.91095
-4.853151e-007,1.90554
-4.852151e-007,1.90507
-4.851151e-007,1.90706
-4.850151e-007,1.92194
-4.849151e-007,1.91861
-4.848151e-007,1.91236
-4.847151e-007,1.92956
-4.846151e-007,1.91239
-4.845151e-007,1.9221
-4.844151e-007,1.91092
