LECROYWP760Zi,55441,Waveform
Segments,1,SegmentSize,10002
Segment,TrigTime,TimeSinceSegment1
#1,12-Dec-2012 10:29:11,0                 
Time,Ampl
-5.000606e-007,0.625909
-4.999606e-007,0.625909
-4.998606e-007,0.625909
-4.997606e-007,0.625909
-4.996606e-007,0.625909
-4.995606e-007,0.625909
-4.994606e-007,0.625909
-4.993606e-007,0.625909
-4.992606e-007,0.625909
-4.991606e-007,0.625909
-4.990606e-007,0.625909
-4.989606e-007,0.625909
-4.988606e-007,0.625909
-4.987606e-007,0.625909
-4.986606e-007,0.625909
-4.985606e-007,0.625909
-4.984606e-007,0.625909
-4.983606e-007,0.625909
-4.982606e-007,0.625909
-4.981606e-007,0.625909
-4.980606e-007,0.625909
-4.979606e-007,0.625909
-4.978606e-007,0.625909
-4.977606e-007,0.625909
-4.976606e-007,0.625909
-4.975606e-007,0.625909
-4.974606e-007,0.625909
-4.973606e-007,0.625909
-4.972606e-007,0.625909
-4.971606e-007,0.625909
-4.970606e-007,0.625909
-4.969606e-007,0.625909
-4.968606e-007,0.625909
-4.967606e-007,0.625909
-4.966606e-007,0.625909
-4.965606e-007,0.625909
-4.964606e-007,0.625909
-4.963606e-007,0.625909
-4.962606e-007,0.625909
-4.961606e-007,0.625909
-4.960606e-007,0.625909
-4.959606e-007,0.625909
-4.958606e-007,0.625909
-4.957606e-007,0.625909
-4.956606e-007,0.625909
-4.955606e-007,0.625909
-4.954606e-007,0.625909
-4.953606e-007,0.625909
-4.952606e-007,0.625909
-4.951606e-007,0.625909
-4.950606e-007,0.625909
-4.949606e-007,0.625909
-4.948606e-007,0.625909
-4.947606e-007,0.625909
-4.946606e-007,0.625909
-4.945606e-007,0.625909
-4.944606e-007,0.625909
-4.943606e-007,0.625909
-4.942606e-007,0.625909
-4.941606e-007,0.625909
-4.940606e-007,0.625909
-4.939606e-007,0.625909
-4.938606e-007,0.625909
-4.937606e-007,0.625909
-4.936606e-007,0.625909
-4.935606e-007,0.625909
-4.934606e-007,0.625909
-4.933606e-007,0.625909
-4.932606e-007,0.625909
-4.931606e-007,0.625909
-4.930606e-007,0.625909
-4.929606e-007,0.625909
-4.928606e-007,0.625909
-4.927606e-007,0.625909
-4.926606e-007,0.625909
-4.925606e-007,0.625909
-4.924606e-007,0.625909
-4.923606e-007,0.625909
-4.922606e-007,0.625909
-4.921606e-007,0.625909
-4.920606e-007,0.625909
-4.919606e-007,0.625909
-4.918606e-007,0.625909
-4.917606e-007,0.625909
-4.916606e-007,0.625909
-4.915606e-007,0.625909
-4.914606e-007,0.625909
-4.913606e-007,0.625909
-4.912606e-007,0.625909
-4.911606e-007,0.625909
-4.910606e-007,0.625909
-4.909606e-007,0.625909
-4.908606e-007,0.625909
-4.907606e-007,0.625909
-4.906606e-007,0.625909
-4.905606e-007,0.625909
-4.904606e-007,0.625909
-4.903606e-007,0.625909
-4.902606e-007,0.625909
-4.901606e-007,0.625909
-4.900606e-007,0.625909
-4.899606e-007,0.625909
-4.898606e-007,0.625909
-4.897606e-007,0.625909
-4.896606e-007,0.625909
-4.895606e-007,0.625909
-4.894606e-007,0.625909
-4.893606e-007,0.625909
-4.892606e-007,0.625909
-4.891606e-007,0.625909
-4.890606e-007,0.625909
-4.889606e-007,0.625909
-4.888606e-007,0.625909
-4.887606e-007,0.625909
-4.886606e-007,0.625909
-4.885606e-007,0.625909
-4.884606e-007,0.625909
-4.883606e-007,0.625909
-4.882606e-007,0.625909
-4.881606e-007,0.625909
-4.880606e-007,0.625909
-4.879606e-007,0.625909
-4.878606e-007,0.625909
-4.877606e-007,0.625909
-4.876606e-007,0.625909
-4.875606e-007,0.625909
-4.874606e-007,0.625909
-4.873606e-007,0.625909
-4.872606e-007,0.625909
-4.871606e-007,0.625909
-4.870606e-007,0.625909
-4.869606e-007,0.625909
-4.868606e-007,0.625909
-4.867606e-007,0.625909
-4.866606e-007,0.625909
-4.865606e-007,0.625909
-4.864606e-007,0.625909
-4.863606e-007,0.625909
-4.862606e-007,0.625909
-4.861606e-007,0.625909
-4.860606e-007,0.625909
-4.859606e-007,0.625909
-4.858606e-007,0.625909
-4.857606e-007,0.625909
-4.856606e-007,0.625909
-4.855606e-007,0.625909
-4.854606e-007,0.625909
-4.853606e-007,0.625909
-4.852606e-007,0.625909
-4.851606e-007,0.625909
-4.850606e-007,0.625909
-4.849606e-007,0.625909
-4.848606e-007,0.625909
-4.847606e-007,0.625909
-4.846606e-007,0.625909
-4.845606e-007,0.625909
-4.844606e-007,0.625909
-4.843606e-007,0.625909
-4.842606e-007,0.625909
-4.841606e-007,0.625909
-4.840606e-007,0.625909
-4.839606e-007,0.625909
-4.838606e-007,0.625909
-4.837606e-007,0.625909
-4.836606e-007,0.625909
-4.835606e-007,0.625909
-4.834606e-007,0.625909
-4.833606e-007,0.625909
-4.832606e-007,0.625909
-4.831606e-007,0.625909
-4.830606e-007,0.625909
-4.829606e-007,0.625909
-4.828606e-007,0.625909
-4.827606e-007,0.625909
-4.826606e-007,0.625909
-4.825606e-007,0.625909
-4.824606e-007,0.625909
-4.823606e-007,0.625909
-4.822606e-007,0.625909
-4.821606e-007,0.625909
-4.820606e-007,0.625909
-4.819606e-007,0.625909
-4.818606e-007,0.625909
-4.817606e-007,0.625909
-4.816606e-007,0.625909
-4.815606e-007,0.625909
-4.814606e-007,0.625909
-4.813606e-007,0.625909
-4.812606e-007,0.625909
-4.811606e-007,0.625909
-4.810606e-007,0.625909
-4.809606e-007,0.625909
-4.808606e-007,0.625909
-4.807606e-007,0.625909
-4.806606e-007,0.625909
-4.805606e-007,0.625909
-4.804606e-007,0.625909
-4.803606e-007,0.625909
-4.802606e-007,0.625909
-4.801606e-007,0.625909
-4.800606e-007,0.625909
-4.799606e-007,0.625909
-4.798606e-007,0.625909
-4.797606e-007,0.625909
-4.796606e-007,0.625909
-4.795606e-007,0.625909
-4.794606e-007,0.625909
-4.793606e-007,0.625909
-4.792606e-007,0.625909
-4.791606e-007,0.625909
-4.790606e-007,0.625909
-4.789606e-007,0.625909
-4.788606e-007,0.625909
-4.787606e-007,0.625909
-4.786606e-007,0.625909
-4.785606e-007,0.625909
-4.784606e-007,0.625909
-4.783606e-007,0.625909
-4.782606e-007,0.625909
-4.781606e-007,0.625909
-4.780606e-007,0.625909
-4.779606e-007,0.625909
-4.778606e-007,0.625909
-4.777606e-007,0.625909
-4.776606e-007,0.625909
-4.775606e-007,0.625909
-4.774606e-007,0.625909
