LECROYWP760Zi,55441,Waveform
Segments,1,SegmentSize,10002
Segment,TrigTime,TimeSinceSegment1
#1,12-Dec-2012 10:36:25,0                 
Time,Ampl
-5.000452e-007,1.92102
-4.999452e-007,1.91597
-4.998452e-007,1.9211
-4.997452e-007,1.91148
-4.996452e-007,1.91494
-4.995452e-007,1.91894
-4.994452e-007,1.91023
-4.993452e-007,1.92884
-4.992452e-007,1.91173
-4.991452e-007,1.93841
-4.990452e-007,1.92587
-4.989452e-007,1.93481
-4.988452e-007,1.93212
-4.987452e-007,1.92798
-4.986452e-007,1.92177
-4.985452e-007,1.91791
-4.984452e-007,1.94013
-4.983452e-007,1.93406
-4.982452e-007,1.92191
-4.981452e-007,1.92099
-4.980452e-007,1.91297
-4.979452e-007,1.91972
-4.978452e-007,1.91952
-4.977452e-007,1.90704
-4.976452e-007,1.92368
-4.975452e-007,1.91325
-4.974452e-007,1.91214
-4.973452e-007,1.91869
-4.972452e-007,1.93927
-4.971452e-007,1.92657
-4.970452e-007,1.93076
-4.969452e-007,1.913
-4.968452e-007,1.93231
-4.967452e-007,1.9347
-4.966452e-007,1.9201
-4.965452e-007,1.92083
-4.964452e-007,1.93067
-4.963452e-007,1.93478
-4.962452e-007,1.92812
-4.961452e-007,1.92895
-4.960452e-007,1.92235
-4.959452e-007,1.9196
-4.958452e-007,1.9208
-4.957452e-007,1.91752
-4.956452e-007,1.92255
-4.955452e-007,1.91913
-4.954452e-007,1.90518
-4.953452e-007,1.91425
-4.952452e-007,1.91236
-4.951452e-007,1.9196
-4.950452e-007,1.90457
-4.949452e-007,1.91972
-4.948452e-007,1.92965
-4.947452e-007,1.94474
-4.946452e-007,1.91181
-4.945452e-007,1.91714
-4.944452e-007,1.91333
-4.943452e-007,1.918
-4.942452e-007,1.92046
-4.941452e-007,1.91827
-4.940452e-007,1.91447
-4.939452e-007,1.9292
-4.938452e-007,1.89502
-4.937452e-007,1.91641
-4.936452e-007,1.9198
-4.935452e-007,1.91841
-4.934452e-007,1.91267
-4.933452e-007,1.92848
-4.932452e-007,1.91306
-4.931452e-007,1.90071
-4.930452e-007,1.92207
-4.929452e-007,1.9244
-4.928452e-007,1.91461
-4.927452e-007,1.90878
-4.926452e-007,1.91159
-4.925452e-007,1.90657
-4.924452e-007,1.92246
-4.923452e-007,1.91855
-4.922452e-007,1.91242
-4.921452e-007,1.90915
-4.920452e-007,1.90903
-4.919452e-007,1.90612
-4.918452e-007,1.91125
-4.917452e-007,1.92732
-4.916452e-007,1.90781
-4.915452e-007,1.9228
-4.914452e-007,1.91048
-4.913452e-007,1.91372
-4.912452e-007,1.915
-4.911452e-007,1.90557
-4.910452e-007,1.91281
-4.909452e-007,1.91228
-4.908452e-007,1.8983
-4.907452e-007,1.9175
-4.906452e-007,1.9029
-4.905452e-007,1.90945
-4.904452e-007,1.89855
-4.903452e-007,1.90706
-4.902452e-007,1.91109
-4.901452e-007,1.8993
-4.900452e-007,1.90063
-4.899452e-007,1.90618
-4.898452e-007,1.90435
-4.897452e-007,1.90804
-4.896452e-007,1.92307
-4.895452e-007,1.89841
-4.894452e-007,1.91503
-4.893452e-007,1.89838
-4.892452e-007,1.91003
-4.891452e-007,1.91544
-4.890452e-007,1.90421
-4.889452e-007,1.90987
-4.888452e-007,1.91372
-4.887452e-007,1.91949
-4.886452e-007,1.91253
-4.885452e-007,1.88726
-4.884452e-007,1.91733
-4.883452e-007,1.89486
-4.882452e-007,1.91383
-4.881452e-007,1.90679
-4.880452e-007,1.90973
-4.879452e-007,1.90765
-4.878452e-007,1.90487
-4.877452e-007,1.91991
-4.876452e-007,1.90779
-4.875452e-007,1.91761
-4.874452e-007,1.91128
-4.873452e-007,1.91336
-4.872452e-007,1.91508
-4.871452e-007,1.91503
-4.870452e-007,1.9125
-4.869452e-007,1.90762
-4.868452e-007,1.92321
-4.867452e-007,1.91408
-4.866452e-007,1.91292
-4.865452e-007,1.91395
-4.864452e-007,1.91333
-4.863452e-007,1.92901
-4.862452e-007,1.91006
-4.861452e-007,1.92144
-4.860452e-007,1.91383
-4.859452e-007,1.90615
-4.858452e-007,1.92951
-4.857452e-007,1.91603
-4.856452e-007,1.91125
-4.855452e-007,1.92121
-4.854452e-007,1.9036
-4.853452e-007,1.90135
-4.852452e-007,1.91422
-4.851452e-007,1.91347
-4.850452e-007,1.91195
-4.849452e-007,1.91417
-4.848452e-007,1.90887
-4.847452e-007,1.92038
-4.846452e-007,1.92019
-4.845452e-007,1.91328
-4.844452e-007,1.91583
-4.843452e-007,1.91977
-4.842452e-007,1.89591
-4.841452e-007,1.92152
-4.840452e-007,1.90604
-4.839452e-007,1.92094
-4.838452e-007,1.91128
-4.837452e-007,1.91372
-4.836452e-007,1.91003
-4.835452e-007,1.90634
-4.834452e-007,1.91239
-4.833452e-007,1.89888
-4.832452e-007,1.89966
-4.831452e-007,1.91994
-4.830452e-007,1.89436
-4.829452e-007,1.90351
-4.828452e-007,1.89741
-4.827452e-007,1.92002
-4.826452e-007,1.89547
-4.825452e-007,1.90276
-4.824452e-007,1.89833
-4.823452e-007,1.91464
-4.822452e-007,1.9201
-4.821452e-007,1.91888
-4.820452e-007,1.91619
-4.819452e-007,1.92113
-4.818452e-007,1.89616
-4.817452e-007,1.92196
-4.816452e-007,1.89519
-4.815452e-007,1.92213
-4.814452e-007,1.90962
-4.813452e-007,1.90878
-4.812452e-007,1.9001
-4.811452e-007,1.90665
-4.810452e-007,1.90437
-4.809452e-007,1.91897
-4.808452e-007,1.90851
-4.807452e-007,1.91769
-4.806452e-007,1.89658
-4.805452e-007,1.90976
-4.804452e-007,1.90754
-4.803452e-007,1.9198
-4.802452e-007,1.91125
-4.801452e-007,1.91442
-4.800452e-007,1.91497
-4.799452e-007,1.90643
-4.798452e-007,1.9062
-4.797452e-007,1.91883
-4.796452e-007,1.90748
-4.795452e-007,1.92171
-4.794452e-007,1.91037
-4.793452e-007,1.92019
-4.792452e-007,1.91392
-4.791452e-007,1.92005
-4.790452e-007,1.92829
-4.789452e-007,1.91816
-4.788452e-007,1.91619
-4.787452e-007,1.92016
-4.786452e-007,1.9105
-4.785452e-007,1.91985
-4.784452e-007,1.91342
-4.783452e-007,1.90668
-4.782452e-007,1.92915
-4.781452e-007,1.9105
-4.780452e-007,1.91672
-4.779452e-007,1.91583
-4.778452e-007,1.91067
-4.777452e-007,1.92016
-4.776452e-007,1.89747
-4.775452e-007,1.90867
-4.774452e-007,1.91006
-4.773452e-007,1.90662
-4.772452e-007,1.91539
-4.771452e-007,1.91941
-4.770452e-007,1.8973
-4.769452e-007,1.90246
-4.768452e-007,1.89769
-4.767452e-007,1.90607
-4.766452e-007,1.89605
-4.765452e-007,1.91411
-4.764452e-007,1.90759
-4.763452e-007,1.92074
-4.762452e-007,1.92102
-4.761452e-007,1.91356
-4.760452e-007,1.91644
-4.759452e-007,1.91542
-4.758452e-007,1.90537
-4.757452e-007,1.90104
-4.756452e-007,1.89833
-4.755452e-007,1.90612
-4.754452e-007,1.90379
-4.753452e-007,1.91988
-4.752452e-007,1.89772
-4.751452e-007,1.90945
-4.750452e-007,1.91095
-4.749452e-007,1.9072
