LECROYWP760Zi,55441,Waveform
Segments,1,SegmentSize,10002
Segment,TrigTime,TimeSinceSegment1
#1,12-Dec-2012 10:31:25,0                 
Time,Ampl
-5.000611e-007,-0.000112605
-4.999611e-007,-0.000602451
-4.998611e-007,0.000262996
-4.997611e-007,-0.000287886
-4.996611e-007,-0.000395871
-4.995611e-007,-0.00144442
-4.994611e-007,-0.0001173
-4.993611e-007,-0.000981182
-4.992611e-007,4.23302e-005
-4.991611e-007,-0.00109856
-4.990611e-007,-9.38251e-005
-4.989611e-007,1.41602e-005
-4.988611e-007,-0.000128255
-4.987611e-007,-0.000848157
-4.986611e-007,-0.00112047
-4.985611e-007,-0.000727652
-4.984611e-007,-0.000661922
-4.983611e-007,6.58053e-005
-4.982611e-007,-0.00130201
-4.981611e-007,-2.02699e-005
-4.980611e-007,-0.000646272
-4.979611e-007,-0.000528896
-4.978611e-007,0.000239521
-4.977611e-007,4.77013e-006
-4.976611e-007,-0.000466296
-4.975611e-007,0.000394456
-4.974611e-007,-0.000381786
-4.973611e-007,-9.06951e-005
-4.972611e-007,-0.00100935
-4.971611e-007,-0.000414651
-4.970611e-007,-0.000837202
-4.969611e-007,-0.00015173
-4.968611e-007,-0.00106413
-4.967611e-007,-0.000424041
-4.966611e-007,0.00010806
-4.965611e-007,-0.000297276
-4.964611e-007,-0.000898237
-4.963611e-007,0.000422626
-4.962611e-007,-0.000416216
-4.961611e-007,-0.00147885
-4.960611e-007,-0.000322316
-4.959611e-007,-0.000727652
-4.958611e-007,-0.000661922
-4.957611e-007,-0.00150389
-4.956611e-007,-0.000408391
-4.955611e-007,-0.000674442
-4.954611e-007,-0.000701047
-4.953611e-007,0.000198831
-4.952611e-007,-0.0002112
-4.951611e-007,-0.000865372
-4.950611e-007,-0.000596191
-4.949611e-007,-0.000812162
-4.948611e-007,-0.00010165
-4.947611e-007,-0.000657227
-4.946611e-007,-0.00013295
-4.945611e-007,-0.000776167
-4.944611e-007,-0.000923277
-4.943611e-007,8.77153e-005
-4.942611e-007,-0.00160718
-4.941611e-007,-0.000464731
-4.940611e-007,-0.00113455
-4.939611e-007,-0.000899802
-4.938611e-007,-0.000679137
-4.937611e-007,-0.000818422
-4.936611e-007,-2.33999e-005
-4.935611e-007,-0.0010563
-4.934611e-007,-0.00104065
-4.933611e-007,-0.000234675
-4.932611e-007,-0.000193985
-4.931611e-007,-0.00148042
-4.930611e-007,-1.40099e-005
-4.929611e-007,-0.00125036
-4.928611e-007,-0.000409956
-4.927611e-007,-0.000547676
-4.926611e-007,-0.000699482
-4.925611e-007,-0.000685397
-4.924611e-007,-0.00010165
-4.923611e-007,-0.00103752
-4.922611e-007,-0.000521071
-4.921611e-007,-0.000788687
-4.920611e-007,-0.000979617
-4.919611e-007,-0.000436561
-4.918611e-007,-0.00153832
-4.917611e-007,-0.000610276
-4.916611e-007,-0.00023311
-4.915611e-007,-2.33999e-005
-4.914611e-007,-0.000632186
-4.913611e-007,-0.000599321
-4.912611e-007,-0.00153363
-4.911611e-007,-0.000920147
-4.910611e-007,0.000134665
-4.909611e-007,-0.00124567
-4.908611e-007,-0.000248761
-4.907611e-007,-0.000622796
-4.906611e-007,-0.000665052
-4.905611e-007,-0.000691657
-4.904611e-007,-0.000494466
-4.903611e-007,-0.000943622
-4.902611e-007,-0.000655662
-4.901611e-007,-0.000729217
-4.900611e-007,-0.00103283
-4.899611e-007,0.000399151
-4.898611e-007,-0.000416216
-4.897611e-007,-0.000602451
-4.896611e-007,-0.000851287
-4.895611e-007,-0.000992137
-4.894611e-007,-0.00021433
-4.893611e-007,-0.000881022
-4.892611e-007,-0.000330141
-4.891611e-007,-0.00151798
-4.890611e-007,-0.00130044
-4.889611e-007,-0.000740172
-4.888611e-007,-0.00111421
-4.887611e-007,-0.000417781
-4.886611e-007,-0.000328576
-4.885611e-007,-0.000178335
-4.884611e-007,-0.000489771
-4.883611e-007,-0.000461601
-4.882611e-007,-0.000222155
-4.881611e-007,-0.000796512
-4.880611e-007,-0.000399001
-4.879611e-007,-0.000604016
-4.878611e-007,-0.000660357
-4.877611e-007,-0.0002112
-4.876611e-007,-0.00013608
-4.875611e-007,-0.00143034
-4.874611e-007,-0.00105474
-4.873611e-007,-0.000267541
-4.872611e-007,-0.000281626
-4.871611e-007,-0.000445951
-4.870611e-007,-0.00115177
-4.869611e-007,-0.000657227
-4.868611e-007,-0.000549241
-4.867611e-007,-0.00154458
-4.866611e-007,-6.5655e-005
-4.865611e-007,-0.000386481
-4.864611e-007,-0.000949882
-4.863611e-007,-0.000352051
-4.862611e-007,-0.00130044
-4.861611e-007,-0.000616536
-4.860611e-007,-0.000599321
-4.859611e-007,-0.000492901
-4.858611e-007,-0.00121906
-4.857611e-007,-0.000112605
-4.856611e-007,-0.00023624
-4.855611e-007,-0.000948317
-4.854611e-007,-0.000532026
-4.853611e-007,-0.000273801
-4.852611e-007,-0.00101561
-4.851611e-007,-0.000395871
-4.850611e-007,-0.000787122
-4.849611e-007,-0.000178335
-4.848611e-007,-0.0001799
-4.847611e-007,-0.000434996
-4.846611e-007,-0.00189045
-4.845611e-007,-0.000547676
-4.844611e-007,-0.000320751
-4.843611e-007,-0.00104222
-4.842611e-007,-0.000474121
-4.841611e-007,-0.000830942
-4.840611e-007,-0.000472556
-4.839611e-007,-0.000547676
-4.838611e-007,-0.000237805
-4.837611e-007,-0.00018929
-4.836611e-007,-0.000985877
-4.835611e-007,-0.000389611
-4.834611e-007,-0.000384916
-4.833611e-007,0.00012997
-4.832611e-007,-0.000115735
-4.831611e-007,-0.00143034
-4.830611e-007,-0.000433431
-4.829611e-007,-0.00177151
-4.828611e-007,-0.000388046
-4.827611e-007,0.000158141
-4.826611e-007,-0.000312926
-4.825611e-007,-0.000610276
-4.824611e-007,-0.000427171
-4.823611e-007,-0.000954577
-4.822611e-007,-0.00119246
-4.821611e-007,-0.00103283
-4.820611e-007,-0.000193985
-4.819611e-007,-4.844e-005
-4.818611e-007,-0.00124567
-4.817611e-007,0.000743452
-4.816611e-007,-0.000352051
-4.815611e-007,-0.000399001
-4.814611e-007,-0.000619666
-4.813611e-007,0.00010806
-4.812611e-007,-0.000197115
-4.811611e-007,-0.000960837
-4.810611e-007,-8.44351e-005
-4.809611e-007,-0.000906062
-4.808611e-007,-0.000378656
-4.807611e-007,-0.00152111
-4.806611e-007,-0.00107352
-4.805611e-007,-0.000801207
-4.804611e-007,-0.000655662
-4.803611e-007,9.71054e-005
-4.802611e-007,-0.000312926
-4.801611e-007,-0.000974922
-4.800611e-007,4.77013e-006
-4.799611e-007,-0.00110482
-4.798611e-007,-0.000555501
-4.797611e-007,-0.000250326
-4.796611e-007,-0.00159153
-4.795611e-007,-0.00126601
-4.794611e-007,-0.00127071
-4.793611e-007,-0.000785557
-4.792611e-007,-0.000571151
-4.791611e-007,9.86704e-005
-4.790611e-007,-0.00129575
-4.789611e-007,2.35502e-005
-4.788611e-007,-0.000663487
-4.787611e-007,-0.000492901
-4.786611e-007,-0.000175205
-4.785611e-007,-0.000835637
-4.784611e-007,-0.000411521
-4.783611e-007,-3.905e-005
-4.782611e-007,-0.000289451
-4.781611e-007,-0.000658792
-4.780611e-007,-0.000918582
-4.779611e-007,-0.000503856
-4.778611e-007,0.000109625
-4.777611e-007,-0.00113299
-4.776611e-007,-0.000341096
-4.775611e-007,0.000223871
-4.774611e-007,-0.000381786
-4.773611e-007,-6.2525e-005
-4.772611e-007,-0.000528896
-4.771611e-007,-0.000453776
-4.770611e-007,-0.00121593
-4.769611e-007,-0.00151485
-4.768611e-007,-4.531e-005
-4.767611e-007,-0.00120498
-4.766611e-007,-0.000539851
-4.765611e-007,0.000115885
-4.764611e-007,-0.000643142
-4.763611e-007,0.000488356
-4.762611e-007,-0.000827812
-4.761611e-007,-2.8095e-005
-4.760611e-007,-0.000219025
-4.759611e-007,-0.000536721
-4.758611e-007,-0.000660357
-4.757611e-007,0.00014562
-4.756611e-007,-0.000621231
-4.755611e-007,-0.000902932
-4.754611e-007,-0.00013921
-4.753611e-007,-0.000377091
-4.752611e-007,-0.000492901
-4.751611e-007,8.92803e-005
-4.750611e-007,-0.000331706
-4.749611e-007,-0.000682267
-4.748611e-007,-8.28701e-005
-4.747611e-007,-0.000604016
-4.746611e-007,-0.000633752
-4.745611e-007,-0.00108604
-4.744611e-007,-6.87851e-005
-4.743611e-007,-0.000704177
-4.742611e-007,-0.00012669
-4.741611e-007,-0.000804337
-4.740611e-007,-5.3135e-005
-4.739611e-007,-1.55749e-005
-4.738611e-007,-0.000733912
-4.737611e-007,-0.000578976
-4.736611e-007,-0.000998397
-4.735611e-007,-0.000989007
-4.734611e-007,0.000167531
-4.733611e-007,-0.000355181
-4.732611e-007,-0.000848157
-4.731611e-007,-0.000907627
-4.730611e-007,0.000173791
-4.729611e-007,-5.783e-005
-4.728611e-007,-0.000441256
-4.727611e-007,-0.000384916
-4.726611e-007,-0.00126445
-4.725611e-007,-0.000672877
-4.724611e-007,-0.00022372
-4.723611e-007,-0.000607146
-4.722611e-007,-0.00017051
-4.721611e-007,4.38952e-005
-4.720611e-007,0.000536871
-4.719611e-007,-0.000586801
-4.718611e-007,-6.5655e-005
-4.717611e-007,2.51152e-005
-4.716611e-007,-0.000131385
-4.715611e-007,-0.0014632
-4.714611e-007,-0.00012982
-4.713611e-007,0.000314641
-4.712611e-007,0.000410106
-4.711611e-007,7.67603e-005
-4.710611e-007,0.000264561
-4.709611e-007,-0.000251891
-4.708611e-007,-6.409e-005
-4.707611e-007,-0.000957707
-4.706611e-007,-0.00188419
-4.705611e-007,0.000258301
-4.704611e-007,-0.001964
-4.703611e-007,-0.00023624
-4.702611e-007,-0.000402131
-4.701611e-007,-0.000777732
-4.700611e-007,-0.000834072
-4.699611e-007,-0.000503856
-4.698611e-007,-0.00125975
-4.697611e-007,-0.000627491
-4.696611e-007,-0.00194209
-4.695611e-007,-0.000818422
-4.694611e-007,-0.000865372
-4.693611e-007,-0.000225285
-4.692611e-007,-0.000125125
-4.691611e-007,-0.000901367
-4.690611e-007,-0.000560196
-4.689611e-007,-0.000791817
-4.688611e-007,-0.000521071
-4.687611e-007,2.51152e-005
-4.686611e-007,-0.000336401
-4.685611e-007,-0.000131385
-4.684611e-007,-0.000516376
-4.683611e-007,-0.000486641
-4.682611e-007,-0.000297276
-4.681611e-007,0.000115885
-4.680611e-007,-0.0001799
-4.679611e-007,-0.000475686
-4.678611e-007,-0.000184595
-4.677611e-007,-0.000316056
-4.676611e-007,-7.19151e-005
-4.675611e-007,-0.000580541
-4.674611e-007,-0.000143905
-4.673611e-007,-0.00115646
-4.672611e-007,-6.1849e-006
-4.671611e-007,-0.000663487
-4.670611e-007,-0.000657227
-4.669611e-007,-0.00016425
-4.668611e-007,-0.000172075
-4.667611e-007,-0.00143973
-4.666611e-007,-0.00105317
-4.665611e-007,-0.000297276
-4.664611e-007,-0.000269106
-4.663611e-007,-0.000481946
-4.662611e-007,-0.000619666
-4.661611e-007,-0.000190855
-4.660611e-007,-0.000550806
-4.659611e-007,-0.000945187
-4.658611e-007,-0.00016112
-4.657611e-007,-0.000356746
-4.656611e-007,-0.000137645
-4.655611e-007,0.000724672
-4.654611e-007,-0.000331706
-4.653611e-007,-0.000625926
-4.652611e-007,0.000604167
-4.651611e-007,-0.000757387
-4.650611e-007,-7.19151e-005
-4.649611e-007,-0.000305101
-4.648611e-007,-0.000153295
-4.647611e-007,3.20513e-006
-4.646611e-007,0.000134665
-4.645611e-007,-0.000209635
-4.644611e-007,-0.000463166
-4.643611e-007,-0.000505421
-4.642611e-007,-0.000320751
-4.641611e-007,7.98903e-005
-4.640611e-007,-0.00018929
-4.639611e-007,8.45853e-005
-4.638611e-007,-0.000743302
-4.637611e-007,0.000206656
-4.636611e-007,-0.000245631
-4.635611e-007,-0.000477251
-4.634611e-007,-0.00118307
-4.633611e-007,0.000159706
-4.632611e-007,-0.000334836
-4.631611e-007,-0.000434996
-4.630611e-007,-0.00116272
-4.629611e-007,-0.000680702
-4.628611e-007,-0.000640012
-4.627611e-007,0.000288036
-4.626611e-007,-0.000776167
-4.625611e-007,-0.000589931
-4.624611e-007,-0.000118865
-4.623611e-007,-0.0010923
-4.622611e-007,-0.000125125
-4.621611e-007,2.51152e-005
-4.620611e-007,-0.000593061
-4.619611e-007,0.000178486
-4.618611e-007,-0.000832507
-4.617611e-007,-9.38251e-005
-4.616611e-007,-0.000215895
-4.615611e-007,-0.000530461
-4.614611e-007,-0.000219025
-4.613611e-007,6.58053e-005
-4.612611e-007,-0.00018929
-4.611611e-007,0.000334986
-4.610611e-007,0.000106495
-4.609611e-007,0.000541567
-4.608611e-007,-0.00016112
-4.607611e-007,-0.000408391
-4.606611e-007,-0.00125193
-4.605611e-007,0.000195701
-4.604611e-007,-0.000807467
-4.603611e-007,0.000236391
-4.602611e-007,-0.00208764
-4.601611e-007,0.000411671
-4.600611e-007,-0.000485076
-4.599611e-007,0.000381936
-4.598611e-007,-0.000671312
-4.597611e-007,-0.000661922
-4.596611e-007,-0.000118865
-4.595611e-007,-0.00012356
-4.594611e-007,-0.000240935
-4.593611e-007,-0.0001799
-4.592611e-007,-0.00015799
-4.591611e-007,3.92002e-005
-4.590611e-007,-0.000787122
-4.589611e-007,0.000320901
-4.588611e-007,-0.00120341
-4.587611e-007,-0.000276931
-4.586611e-007,-0.00137869
-4.585611e-007,-0.000650967
-4.584611e-007,-0.000553936
-4.583611e-007,-0.00158997
-4.582611e-007,0.000375676
-4.581611e-007,-0.000165815
-4.580611e-007,-0.000865372
-4.579611e-007,-0.000788687
-4.578611e-007,-0.000737042
-4.577611e-007,-0.000780862
-4.576611e-007,-0.000549241
-4.575611e-007,-0.000519506
-4.574611e-007,0.000175356
-4.573611e-007,-0.000788687
-4.572611e-007,-0.000866937
-4.571611e-007,8.77153e-005
-4.570611e-007,-0.000876327
-4.569611e-007,0.000242651
-4.568611e-007,-0.000209635
-4.567611e-007,-0.000486641
-4.566611e-007,-0.000618101
-4.565611e-007,-0.000810597
-4.564611e-007,0.000527481
-4.563611e-007,0.000569737
-4.562611e-007,-0.00121124
-4.561611e-007,-0.000466296
-4.560611e-007,-0.000215895
-4.559611e-007,-0.00112203
-4.558611e-007,-7.34801e-005
-4.557611e-007,-0.000877892
-4.556611e-007,-3.905e-005
-4.555611e-007,-0.000604016
-4.554611e-007,-0.000655662
-4.553611e-007,-0.000193985
-4.552611e-007,0.000507136
-4.551611e-007,-0.00157588
-4.550611e-007,-0.000386481
-4.549611e-007,-0.000364571
-4.548611e-007,-0.000652532
-4.547611e-007,0.000422626
-4.546611e-007,-0.000406826
-4.545611e-007,0.000252041
-4.544611e-007,-0.000159555
-4.543611e-007,-0.000949882
-4.542611e-007,-0.00010165
-4.541611e-007,-0.000422476
-4.540611e-007,-7.19151e-005
-4.539611e-007,-0.000561761
-4.538611e-007,-0.000630621
-4.537611e-007,-0.00021746
-4.536611e-007,-0.000589931
-4.535611e-007,-0.000907627
-4.534611e-007,-0.000225285
-4.533611e-007,2.82452e-005
-4.532611e-007,-0.000591496
-4.531611e-007,0.000178486
-4.530611e-007,-0.000375526
-4.529611e-007,-0.000137645
-4.528611e-007,-0.000960837
-4.527611e-007,-0.000931102
-4.526611e-007,0.000187876
-4.525611e-007,-0.000413086
-4.524611e-007,-0.000868502
-4.523611e-007,-0.000424041
-4.522611e-007,-0.000336401
-4.521611e-007,-0.000782427
-4.520611e-007,-0.000384916
-4.519611e-007,-0.00152111
-4.518611e-007,-0.000593061
-4.517611e-007,-0.000358311
-4.516611e-007,-0.000209635
-4.515611e-007,0.000396021
-4.514611e-007,-0.000783992
-4.513611e-007,-5.47e-005
-4.512611e-007,0.000436711
-4.511611e-007,-3.7485e-005
-4.510611e-007,-0.00115803
-4.509611e-007,0.000278646
-4.508611e-007,-0.000381786
-4.507611e-007,0.000330291
-4.506611e-007,0.000128405
-4.505611e-007,0.000525916
-4.504611e-007,0.000538436
-4.503611e-007,-0.000563326
-4.502611e-007,-0.000542981
-4.501611e-007,-0.000250326
-4.500611e-007,-0.000640012
-4.499611e-007,-0.000480381
-4.498611e-007,-0.000733912
-4.497611e-007,-0.000697917
-4.496611e-007,-0.00102187
-4.495611e-007,-0.000494466
-4.494611e-007,-0.000305101
-4.493611e-007,-0.000794947
-4.492611e-007,2.35502e-005
-4.491611e-007,-0.00158214
-4.490611e-007,-0.000508551
-4.489611e-007,-2.8095e-005
-4.488611e-007,-0.000594626
-4.487611e-007,-0.000816857
-4.486611e-007,-0.000636882
-4.485611e-007,-0.00114238
-4.484611e-007,-0.000100085
-4.483611e-007,-7.50451e-005
-4.482611e-007,-0.00023937
-4.481611e-007,-0.000657227
-4.480611e-007,-0.000895107
-4.479611e-007,-0.000945187
-4.478611e-007,-0.00146946
-4.477611e-007,-0.000721392
-4.476611e-007,-0.000222155
-4.475611e-007,-0.000589931
-4.474611e-007,-0.000602451
-4.473611e-007,-0.000175205
-4.472611e-007,-0.000593061
-4.471611e-007,0.00013936
-4.470611e-007,-0.00130201
-4.469611e-007,-0.000597756
-4.468611e-007,0.000483661
-4.467611e-007,-0.000721392
-4.466611e-007,-0.000993702
-4.465611e-007,-0.000680702
-4.464611e-007,-0.000219025
-4.463611e-007,-0.000588366
-4.462611e-007,-0.000643142
-4.461611e-007,0.000583822
-4.460611e-007,-0.000347356
-4.459611e-007,0.000529046
-4.458611e-007,-0.00135209
-4.457611e-007,0.000380371
-4.456611e-007,-0.000406826
-4.455611e-007,0.000361591
-4.454611e-007,-0.000278496
-4.453611e-007,-0.000165815
-4.452611e-007,-0.000486641
-4.451611e-007,-0.000589931
-4.450611e-007,0.000262996
-4.449611e-007,-0.000895107
-4.448611e-007,-0.000783992
-4.447611e-007,-0.00147572
-4.446611e-007,-0.00023624
-4.445611e-007,-0.000907627
-4.444611e-007,-0.000434996
-4.443611e-007,-0.000923277
-4.442611e-007,-0.000657227
-4.441611e-007,-0.00110482
-4.440611e-007,-5.9395e-005
-4.439611e-007,-0.00105161
-4.438611e-007,-0.00108134
-4.437611e-007,-0.000726087
-4.436611e-007,-0.000588366
-4.435611e-007,-0.000505421
-4.434611e-007,-0.00119402
-4.433611e-007,-0.000640012
-4.432611e-007,-0.000577411
-4.431611e-007,-0.000557066
-4.430611e-007,-0.000621231
-4.429611e-007,-0.00104378
-4.428611e-007,-0.000902932
-4.427611e-007,-0.000597756
-4.426611e-007,-0.000262846
-4.425611e-007,-0.000747997
-4.424611e-007,-0.000902932
-4.423611e-007,8.45853e-005
-4.422611e-007,-0.000851287
-4.421611e-007,-0.000594626
-4.420611e-007,-0.0001486
-4.419611e-007,0.000270821
-4.418611e-007,-0.000730782
-4.417611e-007,-0.000594626
-4.416611e-007,-0.000134515
-4.415611e-007,0.000217611
-4.414611e-007,-0.000707307
-4.413611e-007,-0.000593061
-4.412611e-007,-0.000514811
-4.411611e-007,-0.000561761
-4.410611e-007,-0.00119402
-4.409611e-007,-0.00143347
-4.408611e-007,-0.000946752
-4.407611e-007,-0.00108604
-4.406611e-007,-0.00018929
-4.405611e-007,-0.00112673
-4.404611e-007,-0.000829377
-4.403611e-007,-0.000506986
-4.402611e-007,-0.00130983
-4.401611e-007,-5.9395e-005
-4.400611e-007,-0.000280061
-4.399611e-007,-0.000486641
-4.398611e-007,-0.00014547
-4.397611e-007,-0.000809032
-4.396611e-007,-7.7499e-006
-4.395611e-007,-0.000635317
-4.394611e-007,-0.000558631
-4.393611e-007,-0.00110638
-4.392611e-007,-4.844e-005
-4.391611e-007,-0.000650967
-4.390611e-007,-0.00118307
-4.389611e-007,0.000270821
-4.388611e-007,-0.000372396
-4.387611e-007,-0.000400566
-4.386611e-007,-0.000636882
-4.385611e-007,-0.000707307
-4.384611e-007,-0.00102344
-4.383611e-007,0.000341246
