LECROYWP760Zi,55441,Waveform
Segments,1,SegmentSize,10002
Segment,TrigTime,TimeSinceSegment1
#1,12-Dec-2012 10:35:48,0                 
Time,Ampl
-5.000255e-007,1.87913
-4.999255e-007,1.87488
-4.998255e-007,1.86736
-4.997255e-007,1.86839
-4.996255e-007,1.87055
-4.995255e-007,1.87547
-4.994255e-007,1.86556
-4.993255e-007,1.87558
-4.992255e-007,1.87843
-4.991255e-007,1.8675
-4.990255e-007,1.87591
-4.989255e-007,1.88162
-4.988255e-007,1.86392
-4.987255e-007,1.85469
-4.986255e-007,1.86612
-4.985255e-007,1.87205
-4.984255e-007,1.87072
-4.983255e-007,1.86295
-4.982255e-007,1.8756
-4.981255e-007,1.85724
-4.980255e-007,1.86628
-4.979255e-007,1.85161
-4.978255e-007,1.86623
-4.977255e-007,1.88093
-4.976255e-007,1.87821
-4.975255e-007,1.85424
-4.974255e-007,1.88387
-4.973255e-007,1.87125
-4.972255e-007,1.86576
-4.971255e-007,1.8543
-4.970255e-007,1.86614
-4.969255e-007,1.85674
-4.968255e-007,1.85915
-4.967255e-007,1.86834
-4.966255e-007,1.85843
-4.965255e-007,1.86057
-4.964255e-007,1.84989
-4.963255e-007,1.86886
-4.962255e-007,1.85777
-4.961255e-007,1.86853
-4.960255e-007,1.85904
-4.959255e-007,1.85322
-4.958255e-007,1.86073
-4.957255e-007,1.85704
-4.956255e-007,1.86503
-4.955255e-007,1.86195
-4.954255e-007,1.85993
-4.953255e-007,1.86817
-4.952255e-007,1.87089
-4.951255e-007,1.849
-4.950255e-007,1.86184
-4.949255e-007,1.87338
-4.948255e-007,1.85682
-4.947255e-007,1.871
-4.946255e-007,1.87319
-4.945255e-007,1.87463
-4.944255e-007,1.86587
-4.943255e-007,1.85377
-4.942255e-007,1.86071
-4.941255e-007,1.85679
-4.940255e-007,1.87166
-4.939255e-007,1.85155
-4.938255e-007,1.86204
-4.937255e-007,1.85801
-4.936255e-007,1.85838
-4.935255e-007,1.86351
-4.934255e-007,1.84955
-4.933255e-007,1.86046
-4.932255e-007,1.86315
-4.931255e-007,1.8617
-4.930255e-007,1.86759
-4.929255e-007,1.85846
-4.928255e-007,1.86046
-4.927255e-007,1.85211
-4.926255e-007,1.87533
-4.925255e-007,1.85632
-4.924255e-007,1.87416
-4.923255e-007,1.85199
-4.922255e-007,1.86162
-4.921255e-007,1.84409
-4.920255e-007,1.85946
-4.919255e-007,1.85125
-4.918255e-007,1.86639
-4.917255e-007,1.86692
-4.916255e-007,1.86476
-4.915255e-007,1.86379
-4.914255e-007,1.86681
-4.913255e-007,1.85879
-4.912255e-007,1.8515
-4.911255e-007,1.85302
-4.910255e-007,1.85893
-4.909255e-007,1.85777
-4.908255e-007,1.85951
-4.907255e-007,1.86256
-4.906255e-007,1.8599
-4.905255e-007,1.85957
-4.904255e-007,1.85943
-4.903255e-007,1.8526
-4.902255e-007,1.86714
-4.901255e-007,1.85718
