LECROYWP760Zi,55441,Waveform
Segments,1,SegmentSize,10002
Segment,TrigTime,TimeSinceSegment1
#1,12-Dec-2012 10:30:34,0                 
Time,Ampl
-5.000654e-007,-0.000202093
-4.999654e-007,-0.00314274
-4.998654e-007,-0.00575629
-4.997654e-007,-0.0060333
-4.996654e-007,-0.00308014
-4.995654e-007,0.000802639
-4.994654e-007,0.00492486
-4.993654e-007,0.0048873
-4.992654e-007,0.000976355
-4.991654e-007,-0.00477191
-4.990654e-007,-0.00525549
-4.989654e-007,-0.00526488
-4.988654e-007,-0.000612124
-4.987654e-007,0.00292948
-4.986654e-007,0.00214698
-4.985654e-007,-0.00087974
-4.984654e-007,-0.00262002
-4.983654e-007,-0.00095173
-4.982654e-007,0.000494333
-4.981654e-007,0.0014975
-4.980654e-007,-0.00120683
-4.979654e-007,-0.00516159
-4.978654e-007,-0.00567022
-4.977654e-007,-0.00143532
-4.976654e-007,0.00389665
-4.975654e-007,0.00700632
-4.974654e-007,0.00390917
-4.973654e-007,-0.00308014
-4.972654e-007,-0.00737607
-4.971654e-007,-0.00606773
-4.970654e-007,-0.00091104
-4.969654e-007,0.00450857
-4.968654e-007,0.00296391
-4.967654e-007,4.04823e-005
-4.966654e-007,-0.00218808
-4.965654e-007,-0.00231485
-4.964654e-007,-0.0010112
-4.963654e-007,-0.000386764
-4.962654e-007,-0.000984595
-4.961654e-007,-0.00319595
-4.960654e-007,-0.00384542
-4.959654e-007,-0.00170293
-4.958654e-007,0.00139421
-4.957654e-007,0.00507354
-4.956654e-007,0.00283245
-4.955654e-007,0.000646139
-4.954654e-007,-0.00500509
-4.953654e-007,-0.00519289
-4.952654e-007,-0.00523045
-4.951654e-007,-0.00264037
-4.950654e-007,-0.00108006
-4.949654e-007,0.000463033
-4.948654e-007,0.000403563
-4.947654e-007,0.00146933
-4.946654e-007,0.00358835
-4.945654e-007,0.00373233
-4.944654e-007,-0.000164533
-4.943654e-007,-0.00613972
-4.942654e-007,-0.00986756
-4.941654e-007,-0.00960464
-4.940654e-007,-0.00216461
-4.939654e-007,0.00374015
-4.938654e-007,0.0112819
-4.937654e-007,0.0103194
-4.936654e-007,0.00346158
-4.935654e-007,-0.00406139
-4.934654e-007,-0.00922591
-4.933654e-007,-0.00855139
