LECROYWP760Zi,55441,Waveform
Segments,1,SegmentSize,10002
Segment,TrigTime,TimeSinceSegment1
#1,12-Dec-2012 10:36:07,0                 
Time,Ampl
-5.000392e-007,-9.82372e-005
-4.999392e-007,-0.00154274
-4.998392e-007,-0.0014191
-4.997392e-007,-0.00207953
-4.996392e-007,-0.00157404
-4.995392e-007,-0.00119843
-4.994392e-007,-0.000350203
-4.993392e-007,-0.00130486
-4.992392e-007,0.000548109
-4.991392e-007,0.000253889
-4.990392e-007,-0.00112957
-4.989392e-007,-0.000714849
-4.988392e-007,-0.0020498
-4.987392e-007,-0.00256312
-4.986392e-007,-0.00171489
-4.985392e-007,-0.00132833
-4.984392e-007,-0.000134232
-4.983392e-007,0.000286754
-4.982392e-007,-0.000289168
-4.981392e-007,0.000289884
-4.980392e-007,-0.000683549
-4.979392e-007,-0.00135181
-4.978392e-007,-0.000888564
-4.977392e-007,-0.00250834
-4.976392e-007,-0.00222508
-4.975392e-007,-0.00106384
-4.974392e-007,-0.00130642
-4.973392e-007,0.000703045
-4.972392e-007,0.0012461
-4.971392e-007,0.000371264
-4.970392e-007,0.000463599
-4.969392e-007,-0.000559913
-4.968392e-007,-0.0029841
-4.967392e-007,-0.00318912
-4.966392e-007,-0.00274153
-4.965392e-007,-0.000969944
-4.964392e-007,0.00161075
-4.963392e-007,0.00139165
-4.962392e-007,-5.44171e-005
-4.961392e-007,-0.00108262
-4.960392e-007,-0.00152396
-4.959392e-007,-0.00112644
-4.958392e-007,0.000940925
-4.957392e-007,-9.04122e-005
-4.956392e-007,-0.00142849
-4.955392e-007,-0.00234089
-4.954392e-007,-0.00435661
-4.953392e-007,-0.00180879
-4.952392e-007,-0.000135797
-4.951392e-007,0.00256383
-4.950392e-007,0.00142608
-4.949392e-007,-0.000273518
-4.948392e-007,-0.001236
-4.947392e-007,-0.00228924
-4.946392e-007,-0.00252869
-4.945392e-007,-0.00200441
-4.944392e-007,-0.00173523
-4.943392e-007,-0.00193242
-4.942392e-007,-0.00174619
-4.941392e-007,0.000627925
-4.940392e-007,0.00204269
-4.939392e-007,0.00161544
-4.938392e-007,-1.6857e-005
-4.937392e-007,-0.00204041
-4.936392e-007,-0.00334562
-4.935392e-007,-0.00323764
-4.934392e-007,-0.00122974
-4.933392e-007,-0.000273518
-4.932392e-007,0.00141199
-4.931392e-007,-0.000107627
-4.930392e-007,-0.000674159
-4.929392e-007,-0.00128764
-4.928392e-007,-0.00134555
-4.927392e-007,-0.00106541
-4.926392e-007,0.000195984
-4.925392e-007,-0.00215309
-4.924392e-007,0.000257019
-4.923392e-007,-0.000935514
-4.922392e-007,0.000236674
-4.921392e-007,0.00144955
-4.920392e-007,-0.00173523
-4.919392e-007,-0.00208736
-4.918392e-007,-0.00343952
-4.917392e-007,-0.00122817
-4.916392e-007,0.00188462
