LECROYWP760Zi,55441,Waveform
Segments,1,SegmentSize,10002
Segment,TrigTime,TimeSinceSegment1
#1,12-Dec-2012 10:32:33,0                 
Time,Ampl
-5.000732e-007,1.81992
-4.999732e-007,1.82445
-4.998732e-007,1.83687
-4.997732e-007,1.828
-4.996732e-007,1.82905
-4.995732e-007,1.83943
-4.994732e-007,1.83646
-4.993732e-007,1.83016
-4.992732e-007,1.82242
-4.991732e-007,1.83219
-4.990732e-007,1.81743
-4.989732e-007,1.81629
-4.988732e-007,1.83668
-4.987732e-007,1.80713
-4.986732e-007,1.82855
-4.985732e-007,1.82164
-4.984732e-007,1.8212
-4.983732e-007,1.83316
-4.982732e-007,1.82375
-4.981732e-007,1.80885
-4.980732e-007,1.82292
-4.979732e-007,1.82211
-4.978732e-007,1.83171
-4.977732e-007,1.83599
-4.976732e-007,1.82822
-4.975732e-007,1.81729
-4.974732e-007,1.83377
-4.973732e-007,1.81329
-4.972732e-007,1.81462
-4.971732e-007,1.8247
-4.970732e-007,1.82314
-4.969732e-007,1.80819
-4.968732e-007,1.81451
-4.967732e-007,1.82364
-4.966732e-007,1.81843
-4.965732e-007,1.79931
-4.964732e-007,1.81487
-4.963732e-007,1.81357
-4.962732e-007,1.81884
-4.961732e-007,1.82406
-4.960732e-007,1.82783
-4.959732e-007,1.82539
-4.958732e-007,1.82666
-4.957732e-007,1.79831
-4.956732e-007,1.81515
-4.955732e-007,1.82941
-4.954732e-007,1.81718
-4.953732e-007,1.81013
-4.952732e-007,1.82278
-4.951732e-007,1.81415
-4.950732e-007,1.82053
-4.949732e-007,1.81607
-4.948732e-007,1.80447
-4.947732e-007,1.82633
-4.946732e-007,1.81684
-4.945732e-007,1.80871
-4.944732e-007,1.8149
-4.943732e-007,1.81493
-4.942732e-007,1.81096
-4.941732e-007,1.79887
-4.940732e-007,1.81399
-4.939732e-007,1.81429
-4.938732e-007,1.81052
-4.937732e-007,1.82539
-4.936732e-007,1.82067
-4.935732e-007,1.81196
-4.934732e-007,1.81238
-4.933732e-007,1.80716
-4.932732e-007,1.81351
-4.931732e-007,1.80017
-4.930732e-007,1.81179
-4.929732e-007,1.81474
-4.928732e-007,1.81265
-4.927732e-007,1.81779
-4.926732e-007,1.81052
-4.925732e-007,1.81718
-4.924732e-007,1.81293
-4.923732e-007,1.80114
-4.922732e-007,1.82736
-4.921732e-007,1.79495
-4.920732e-007,1.8164
-4.919732e-007,1.82359
-4.918732e-007,1.80921
-4.917732e-007,1.81929
-4.916732e-007,1.81202
-4.915732e-007,1.81704
-4.914732e-007,1.81976
-4.913732e-007,1.79765
-4.912732e-007,1.82447
-4.911732e-007,1.81307
-4.910732e-007,1.82087
-4.909732e-007,1.80802
-4.908732e-007,1.8146
-4.907732e-007,1.80025
-4.906732e-007,1.82642
-4.905732e-007,1.80572
-4.904732e-007,1.80666
-4.903732e-007,1.81132
-4.902732e-007,1.81831
-4.901732e-007,1.79174
-4.900732e-007,1.82492
-4.899732e-007,1.82134
-4.898732e-007,1.82653
-4.897732e-007,1.79981
-4.896732e-007,1.81601
-4.895732e-007,1.799
-4.894732e-007,1.81138
-4.893732e-007,1.81529
-4.892732e-007,1.80386
-4.891732e-007,1.81279
-4.890732e-007,1.80988
-4.889732e-007,1.80808
-4.888732e-007,1.80602
-4.887732e-007,1.80103
-4.886732e-007,1.80461
-4.885732e-007,1.80688
-4.884732e-007,1.81346
-4.883732e-007,1.80078
-4.882732e-007,1.81282
-4.881732e-007,1.80688
-4.880732e-007,1.80505
-4.879732e-007,1.81768
-4.878732e-007,1.80963
-4.877732e-007,1.79989
-4.876732e-007,1.80594
-4.875732e-007,1.81504
-4.874732e-007,1.81884
-4.873732e-007,1.80813
-4.872732e-007,1.82397
-4.871732e-007,1.81493
-4.870732e-007,1.82078
-4.869732e-007,1.81598
-4.868732e-007,1.82863
-4.867732e-007,1.81596
-4.866732e-007,1.81182
-4.865732e-007,1.82508
-4.864732e-007,1.81068
-4.863732e-007,1.83399
-4.862732e-007,1.82378
-4.861732e-007,1.81704
-4.860732e-007,1.82431
-4.859732e-007,1.79937
-4.858732e-007,1.81332
-4.857732e-007,1.8055
-4.856732e-007,1.81288
-4.855732e-007,1.81609
-4.854732e-007,1.81915
-4.853732e-007,1.80802
-4.852732e-007,1.82991
-4.851732e-007,1.79937
-4.850732e-007,1.81329
-4.849732e-007,1.8285
-4.848732e-007,1.81937
-4.847732e-007,1.81917
-4.846732e-007,1.80441
-4.845732e-007,1.81679
-4.844732e-007,1.81166
-4.843732e-007,1.81055
-4.842732e-007,1.82064
-4.841732e-007,1.79692
-4.840732e-007,1.8073
-4.839732e-007,1.81471
-4.838732e-007,1.81815
-4.837732e-007,1.81682
-4.836732e-007,1.81382
-4.835732e-007,1.81707
-4.834732e-007,1.8255
-4.833732e-007,1.79773
-4.832732e-007,1.81618
-4.831732e-007,1.81426
-4.830732e-007,1.81019
-4.829732e-007,1.80905
-4.828732e-007,1.81263
-4.827732e-007,1.83213
-4.826732e-007,1.80916
-4.825732e-007,1.81942
-4.824732e-007,1.81254
-4.823732e-007,1.81632
-4.822732e-007,1.8106
-4.821732e-007,1.82977
-4.820732e-007,1.81193
-4.819732e-007,1.81232
-4.818732e-007,1.82003
-4.817732e-007,1.81393
-4.816732e-007,1.82919
-4.815732e-007,1.82411
-4.814732e-007,1.81978
-4.813732e-007,1.83818
-4.812732e-007,1.80242
-4.811732e-007,1.81412
-4.810732e-007,1.83074
-4.809732e-007,1.82666
-4.808732e-007,1.81465
-4.807732e-007,1.8265
-4.806732e-007,1.83629
-4.805732e-007,1.82284
-4.804732e-007,1.83091
-4.803732e-007,1.81526
-4.802732e-007,1.83363
-4.801732e-007,1.81385
-4.800732e-007,1.82905
-4.799732e-007,1.8313
-4.798732e-007,1.82411
-4.797732e-007,1.83155
-4.796732e-007,1.81188
-4.795732e-007,1.82644
-4.794732e-007,1.83637
-4.793732e-007,1.80544
-4.792732e-007,1.84056
-4.791732e-007,1.8351
-4.790732e-007,1.8331
-4.789732e-007,1.81759
-4.788732e-007,1.82894
-4.787732e-007,1.82297
-4.786732e-007,1.83207
-4.785732e-007,1.82916
-4.784732e-007,1.82101
-4.783732e-007,1.84747
-4.782732e-007,1.83468
-4.781732e-007,1.83113
-4.780732e-007,1.82949
-4.779732e-007,1.83083
-4.778732e-007,1.82497
-4.777732e-007,1.82361
-4.776732e-007,1.83671
-4.775732e-007,1.81396
-4.774732e-007,1.83507
-4.773732e-007,1.81321
-4.772732e-007,1.82922
-4.771732e-007,1.82372
-4.770732e-007,1.83152
-4.769732e-007,1.83649
-4.768732e-007,1.82084
-4.767732e-007,1.82705
-4.766732e-007,1.82395
-4.765732e-007,1.829
-4.764732e-007,1.82153
-4.763732e-007,1.81632
-4.762732e-007,1.82567
-4.761732e-007,1.82783
-4.760732e-007,1.80425
-4.759732e-007,1.82703
-4.758732e-007,1.83471
-4.757732e-007,1.82855
-4.756732e-007,1.81501
-4.755732e-007,1.82625
-4.754732e-007,1.82309
-4.753732e-007,1.82936
-4.752732e-007,1.82156
-4.751732e-007,1.82553
-4.750732e-007,1.82531
-4.749732e-007,1.80677
-4.748732e-007,1.8301
-4.747732e-007,1.80744
-4.746732e-007,1.82098
-4.745732e-007,1.81482
-4.744732e-007,1.82078
-4.743732e-007,1.83979
-4.742732e-007,1.82273
-4.741732e-007,1.84603
-4.740732e-007,1.82633
-4.739732e-007,1.82683
-4.738732e-007,1.82605
-4.737732e-007,1.81426
-4.736732e-007,1.82309
-4.735732e-007,1.81435
-4.734732e-007,1.81088
-4.733732e-007,1.82403
-4.732732e-007,1.8197
-4.731732e-007,1.82569
-4.730732e-007,1.83257
-4.729732e-007,1.81568
-4.728732e-007,1.81482
-4.727732e-007,1.8247
-4.726732e-007,1.82303
-4.725732e-007,1.82972
-4.724732e-007,1.82772
-4.723732e-007,1.8321
-4.722732e-007,1.83793
-4.721732e-007,1.82347
-4.720732e-007,1.82983
-4.719732e-007,1.82378
-4.718732e-007,1.83751
-4.717732e-007,1.82783
-4.716732e-007,1.83746
-4.715732e-007,1.83146
-4.714732e-007,1.83216
-4.713732e-007,1.84328
-4.712732e-007,1.8263
-4.711732e-007,1.83399
-4.710732e-007,1.83149
-4.709732e-007,1.82281
-4.708732e-007,1.83793
-4.707732e-007,1.81343
-4.706732e-007,1.84001
-4.705732e-007,1.82644
-4.704732e-007,1.82875
-4.703732e-007,1.82542
-4.702732e-007,1.83166
-4.701732e-007,1.82311
-4.700732e-007,1.83701
-4.699732e-007,1.82356
-4.698732e-007,1.83338
-4.697732e-007,1.82314
-4.696732e-007,1.82184
-4.695732e-007,1.83183
-4.694732e-007,1.83066
-4.693732e-007,1.82947
-4.692732e-007,1.82819
-4.691732e-007,1.83915
-4.690732e-007,1.83099
-4.689732e-007,1.83679
-4.688732e-007,1.83632
-4.687732e-007,1.83102
-4.686732e-007,1.84683
-4.685732e-007,1.83399
-4.684732e-007,1.82905
-4.683732e-007,1.83948
-4.682732e-007,1.84955
-4.681732e-007,1.84184
-4.680732e-007,1.83796
-4.679732e-007,1.83205
-4.678732e-007,1.84536
-4.677732e-007,1.84098
-4.676732e-007,1.82783
-4.675732e-007,1.84079
-4.674732e-007,1.82977
-4.673732e-007,1.83635
-4.672732e-007,1.827
-4.671732e-007,1.8394
-4.670732e-007,1.83088
-4.669732e-007,1.82913
-4.668732e-007,1.8455
-4.667732e-007,1.83674
-4.666732e-007,1.83901
-4.665732e-007,1.8293
-4.664732e-007,1.8278
-4.663732e-007,1.83099
-4.662732e-007,1.85002
-4.661732e-007,1.84844
-4.660732e-007,1.8457
-4.659732e-007,1.84714
-4.658732e-007,1.85136
-4.657732e-007,1.83554
-4.656732e-007,1.82933
-4.655732e-007,1.82417
-4.654732e-007,1.8306
-4.653732e-007,1.84092
-4.652732e-007,1.82625
-4.651732e-007,1.83346
-4.650732e-007,1.83651
-4.649732e-007,1.83446
-4.648732e-007,1.84559
-4.647732e-007,1.84461
-4.646732e-007,1.85208
-4.645732e-007,1.84201
-4.644732e-007,1.8462
-4.643732e-007,1.83116
-4.642732e-007,1.8321
-4.641732e-007,1.85341
-4.640732e-007,1.84165
-4.639732e-007,1.84101
-4.638732e-007,1.83762
-4.637732e-007,1.84159
-4.636732e-007,1.8442
-4.635732e-007,1.84547
-4.634732e-007,1.83207
-4.633732e-007,1.8364
-4.632732e-007,1.84364
-4.631732e-007,1.84442
-4.630732e-007,1.83213
-4.629732e-007,1.84395
-4.628732e-007,1.82567
-4.627732e-007,1.83257
-4.626732e-007,1.84492
-4.625732e-007,1.82664
-4.624732e-007,1.83871
-4.623732e-007,1.82983
-4.622732e-007,1.84578
-4.621732e-007,1.83452
-4.620732e-007,1.83735
-4.619732e-007,1.82458
-4.618732e-007,1.83743
-4.617732e-007,1.83446
-4.616732e-007,1.82059
-4.615732e-007,1.8409
-4.614732e-007,1.83438
-4.613732e-007,1.83643
-4.612732e-007,1.82209
-4.611732e-007,1.83219
-4.610732e-007,1.83621
-4.609732e-007,1.82791
-4.608732e-007,1.82916
-4.607732e-007,1.83124
-4.606732e-007,1.82395
-4.605732e-007,1.84326
-4.604732e-007,1.82556
-4.603732e-007,1.83396
-4.602732e-007,1.82431
-4.601732e-007,1.82922
-4.600732e-007,1.82716
-4.599732e-007,1.83116
-4.598732e-007,1.83732
-4.597732e-007,1.82822
-4.596732e-007,1.83771
-4.595732e-007,1.83044
-4.594732e-007,1.84658
-4.593732e-007,1.8222
-4.592732e-007,1.84722
-4.591732e-007,1.82944
-4.590732e-007,1.83821
-4.589732e-007,1.83582
-4.588732e-007,1.83565
-4.587732e-007,1.825
-4.586732e-007,1.83812
-4.585732e-007,1.82189
-4.584732e-007,1.82869
-4.583732e-007,1.83893
-4.582732e-007,1.80805
-4.581732e-007,1.84603
-4.580732e-007,1.82353
-4.579732e-007,1.83316
-4.578732e-007,1.83826
-4.577732e-007,1.82777
-4.576732e-007,1.81465
-4.575732e-007,1.82511
-4.574732e-007,1.83005
-4.573732e-007,1.828
-4.572732e-007,1.82863
-4.571732e-007,1.83169
-4.570732e-007,1.83704
-4.569732e-007,1.82944
-4.568732e-007,1.82195
-4.567732e-007,1.84045
-4.566732e-007,1.81637
-4.565732e-007,1.82633
-4.564732e-007,1.8116
-4.563732e-007,1.82481
-4.562732e-007,1.82347
-4.561732e-007,1.83549
-4.560732e-007,1.82758
-4.559732e-007,1.83285
-4.558732e-007,1.83246
-4.557732e-007,1.82345
-4.556732e-007,1.82886
-4.555732e-007,1.83099
-4.554732e-007,1.8242
-4.553732e-007,1.83035
-4.552732e-007,1.82683
-4.551732e-007,1.82511
-4.550732e-007,1.82578
-4.549732e-007,1.80716
-4.548732e-007,1.81429
-4.547732e-007,1.81446
-4.546732e-007,1.82428
-4.545732e-007,1.81529
-4.544732e-007,1.81418
