LECROYWP760Zi,55441,Waveform
Segments,1,SegmentSize,10002
Segment,TrigTime,TimeSinceSegment1
#1,12-Dec-2012 10:29:10,0                 
Time,Ampl
-5.00005e-007,-0.000166098
-4.99905e-007,0.000542849
-4.99805e-007,-0.000230263
-4.99705e-007,-0.000740455
-4.99605e-007,0.000171943
-4.99505e-007,0.000198548
-4.99405e-007,-0.00070446
-4.99305e-007,-0.000205223
-4.99205e-007,1.54422e-005
-4.99105e-007,-0.000203658
-4.99005e-007,-0.00069194
-4.98905e-007,5.45673e-005
-4.98805e-007,0.000976355
-4.98705e-007,-0.000297559
-4.98605e-007,0.000373828
-4.98505e-007,-0.000465014
-4.98405e-007,0.000641444
-4.98305e-007,-0.000344509
-4.98205e-007,-0.000108193
-4.98105e-007,-2.83779e-005
-4.98005e-007,4.67423e-005
-4.97905e-007,-0.000583954
-4.97805e-007,-0.000122278
-4.97705e-007,-0.0008547
-4.97605e-007,0.000624229
-4.97505e-007,-0.000367984
-4.97405e-007,-6.5938e-005
-4.97305e-007,-7.3763e-005
-4.97205e-007,0.000533459
-4.97105e-007,0.000254888
-4.97005e-007,0.000655529
-4.96905e-007,-0.00081088
-4.96805e-007,-0.000186443
-4.96705e-007,-0.000295994
-4.96605e-007,6.55223e-005
-4.96505e-007,0.000442688
-4.96405e-007,-0.000394589
-4.96305e-007,-6.2808e-005
-4.96205e-007,0.000109342
-4.96105e-007,-8.4718e-005
-4.96005e-007,-0.000302254
-4.95905e-007,-0.000170793
-4.95805e-007,0.000126557
-4.95705e-007,-0.000436844
-4.95605e-007,-0.000285039
-4.95505e-007,0.000350353
-4.95405e-007,-0.000306949
-4.95305e-007,-0.000680985
-4.95205e-007,-0.000270954
-4.95105e-007,-0.000652815
-4.95005e-007,-0.000706025
-4.94905e-007,-1.42929e-005
-4.94805e-007,0.000480248
-4.94705e-007,-0.000629339
-4.94605e-007,-2.68129e-005
-4.94505e-007,-8.94131e-005
-4.94405e-007,-0.000382069
-4.94305e-007,-0.000106628
-4.94205e-007,-0.00078271
-4.94105e-007,7.49124e-005
-4.94005e-007,-1.27279e-005
-4.93905e-007,-0.000602734
-4.93805e-007,0.000294013
-4.93705e-007,-0.000485359
-4.93605e-007,-0.000228698
-4.93505e-007,-0.000886
-4.93405e-007,-0.000635599
-4.93305e-007,-8.4718e-005
-4.93205e-007,1.35717e-006
-4.93105e-007,-0.000136363
-4.93005e-007,-0.000189573
-4.92905e-007,-1.27279e-005
-4.92805e-007,0.000531894
-4.92705e-007,-0.000231828
-4.92605e-007,-0.000103498
-4.92505e-007,-2.52479e-005
