LECROYWP760Zi,55441,Waveform
Segments,1,SegmentSize,10002
Segment,TrigTime,TimeSinceSegment1
#1,12-Dec-2012 10:35:40,0                 
Time,Ampl
-5.0009e-007,1.83191
-4.9999e-007,1.85377
-4.9989e-007,1.8255
-4.9979e-007,1.83482
-4.9969e-007,1.83701
-4.9959e-007,1.81346
-4.9949e-007,1.83912
-4.9939e-007,1.82112
-4.9929e-007,1.82597
-4.9919e-007,1.82944
-4.9909e-007,1.81951
-4.9899e-007,1.84062
-4.9889e-007,1.82966
-4.9879e-007,1.83776
-4.9869e-007,1.81243
-4.9859e-007,1.8265
-4.9849e-007,1.82986
-4.9839e-007,1.8412
-4.9829e-007,1.82198
-4.9819e-007,1.81751
-4.9809e-007,1.83829
-4.9799e-007,1.81213
-4.9789e-007,1.82422
-4.9779e-007,1.83074
-4.9769e-007,1.83002
-4.9759e-007,1.8374
-4.9749e-007,1.82087
-4.9739e-007,1.82658
-4.9729e-007,1.83693
-4.9719e-007,1.81338
-4.9709e-007,1.84819
-4.9699e-007,1.82114
-4.9689e-007,1.82769
-4.9679e-007,1.82417
-4.9669e-007,1.81179
-4.9659e-007,1.81734
-4.9649e-007,1.82359
-4.9639e-007,1.81429
-4.9629e-007,1.83793
-4.9619e-007,1.81404
-4.9609e-007,1.82198
-4.9599e-007,1.81523
-4.9589e-007,1.82148
-4.9579e-007,1.81543
-4.9569e-007,1.82553
-4.9559e-007,1.82303
-4.9549e-007,1.82156
-4.9539e-007,1.83271
-4.9529e-007,1.83141
-4.9519e-007,1.81618
-4.9509e-007,1.83035
-4.9499e-007,1.81396
-4.9489e-007,1.82064
-4.9479e-007,1.81496
-4.9469e-007,1.82114
-4.9459e-007,1.83235
-4.9449e-007,1.79509
-4.9439e-007,1.82045
-4.9429e-007,1.79537
-4.9419e-007,1.81732
-4.9409e-007,1.81781
-4.9399e-007,1.81498
-4.9389e-007,1.81507
-4.9379e-007,1.81601
-4.9369e-007,1.81055
